"episode","steps_mean","reward_mean"
1,180.0,-8.9999999999999911
2,180.0,-8.9999999999999911
3,148.66666666666666,-6.4333333333333256
4,134.0,-5.6999999999999931
5,126.0,-5.2999999999999945
6,180.0,-8.9999999999999911
7,138.0,-5.8999999999999941
8,130.0,-5.4999999999999938
9,129.66666666666666,-5.4833333333333272
10,180.0,-8.9999999999999911
11,101.66666666666667,-2.0833333333333219
12,115.33333333333333,-3.7666666666666586
13,80.0,-1.9999999999999964
14,180.0,-8.9999999999999911
15,138.0,-4.8999999999999888
16,99.333333333333329,-2.9666666666666615
17,180.0,-8.9999999999999911
18,126.33333333333333,-4.3166666666666567
19,123.0,-4.1499999999999906
20,127.0,-4.3499999999999908
21,136.33333333333334,-4.8166666666666549
22,120.66666666666667,-5.033333333333327
23,180.0,-8.9999999999999911
24,178.0,-7.8999999999999888
25,117.0,-2.8499999999999872
26,169.0,-7.4499999999999886
27,135.0,-4.7499999999999893
28,121.0,-5.0499999999999945
29,122.33333333333333,-4.1166666666666574
30,133.33333333333334,-4.6666666666666599
31,180.0,-8.9999999999999911
32,128.0,-4.3999999999999906
33,56.333333333333336,0.18333333333333934
34,120.33333333333333,-4.0166666666666586
35,132.0,-5.5999999999999943
36,121.0,-5.0499999999999945
37,22.333333333333332,1.883333333333334
38,172.66666666666666,-7.6333333333333213
39,180.0,-8.9999999999999911
40,180.0,-8.9999999999999911
41,151.0,-6.5499999999999909
42,145.0,-6.2499999999999929
43,165.66666666666666,-7.2833333333333217
44,158.0,-6.8999999999999906
45,165.66666666666666,-7.2833333333333217
46,109.66666666666667,-3.483333333333325
47,67.333333333333329,-0.3666666666666602
48,168.0,-7.3999999999999888
49,122.0,-5.0999999999999943
50,79.333333333333329,-1.9666666666666639
51,114.66666666666667,-3.7333333333333258
52,121.66666666666667,-5.0833333333333277
53,180.0,-8.9999999999999911
54,151.66666666666666,-6.5833333333333242
55,180.0,-8.9999999999999911
56,132.33333333333334,-5.6166666666666609
57,86.666666666666671,-2.333333333333329
58,180.0,-8.9999999999999911
59,180.0,-8.9999999999999911
60,172.33333333333334,-7.6166666666666538
61,95.666666666666671,-2.7833333333333292
62,142.33333333333334,-6.11666666666666
63,180.0,-8.9999999999999911
64,121.66666666666667,-5.0833333333333277
65,74.333333333333329,-0.71666666666665879
66,180.0,-8.9999999999999911
67,176.66666666666666,-7.8333333333333224
68,121.0,-5.0499999999999945
69,180.0,-8.9999999999999911
70,180.0,-8.9999999999999911
71,162.33333333333334,-7.1166666666666556
72,180.0,-8.9999999999999911
73,180.0,-8.9999999999999911
74,97.333333333333329,-2.8666666666666614
75,180.0,-8.9999999999999911
76,180.0,-8.9999999999999911
77,136.0,-5.7999999999999945
78,69.333333333333329,-0.46666666666666162
79,168.0,-7.3999999999999888
80,180.0,-8.9999999999999911
81,133.66666666666666,-5.6833333333333274
82,121.66666666666667,-5.0833333333333277
83,133.66666666666666,-5.6833333333333274
84,72.0,-1.599999999999997
85,116.0,-3.7999999999999918
86,180.0,-8.9999999999999911
87,131.0,-5.5499999999999945
88,151.33333333333334,-6.5666666666666584
89,131.0,-5.5499999999999945
90,180.0,-8.9999999999999911
91,116.66666666666667,-3.8333333333333255
92,157.33333333333334,-5.8666666666666503
93,164.66666666666666,-7.2333333333333227
94,147.33333333333334,-6.3666666666666574
95,152.33333333333334,-6.6166666666666574
96,132.33333333333334,-5.6166666666666609
97,100.66666666666667,-2.033333333333323
98,146.0,-5.2999999999999865
99,177.66666666666666,-7.8833333333333231
100,126.66666666666667,-4.3333333333333277
101,48.333333333333336,0.5833333333333357
102,146.0,-6.2999999999999927
103,144.0,-5.1999999999999877
104,180.0,-8.9999999999999911
105,157.66666666666666,-6.8833333333333231
106,61.0,-0.049999999999994493
107,169.66666666666666,-7.483333333333321
108,79.333333333333329,-1.9666666666666635
109,122.66666666666667,-5.1333333333333275
110,169.66666666666666,-6.483333333333321
111,145.66666666666666,-6.2833333333333252
112,97.333333333333329,-2.86666666666666
113,64.666666666666671,-1.2333333333333301
114,171.33333333333334,-7.5666666666666549
115,143.33333333333334,-6.1666666666666599
116,180.0,-8.9999999999999911
117,107.0,-3.3499999999999943
118,180.0,-8.9999999999999911
119,180.0,-8.9999999999999911
120,90.333333333333329,-2.5166666666666617
121,161.33333333333334,-7.0666666666666558
122,146.0,-6.2999999999999927
123,136.0,-5.7999999999999945
124,180.0,-8.9999999999999911
125,175.33333333333334,-7.7666666666666542
126,138.0,-5.8999999999999941
127,76.666666666666671,-1.8333333333333304
128,19.333333333333332,2.0333333333333332
129,180.0,-8.9999999999999911
130,111.33333333333333,-3.5666666666666598
131,180.0,-8.9999999999999911
132,147.33333333333334,-6.3666666666666574
133,122.66666666666667,-5.1333333333333275
134,107.66666666666667,-3.3833333333333244
135,180.0,-8.9999999999999911
136,54.666666666666664,0.26666666666667038
137,180.0,-8.9999999999999911
138,180.0,-8.9999999999999911
139,159.0,-5.9499999999999842
140,180.0,-8.9999999999999911
141,180.0,-8.9999999999999911
142,154.33333333333334,-5.7166666666666517
143,180.0,-8.9999999999999911
144,114.33333333333333,-3.7166666666666575
145,94.0,-2.6999999999999962
146,148.0,-6.3999999999999915
147,72.0,-1.5999999999999972
148,157.66666666666666,-6.8833333333333231
149,107.33333333333333,-3.3666666666666587
150,83.666666666666671,-2.18333333333333
151,122.33333333333333,-5.1166666666666609
152,164.66666666666666,-7.2333333333333227
153,133.66666666666666,-5.6833333333333274
154,19.666666666666668,2.0166666666666671
155,142.66666666666666,-6.1333333333333258
156,93.333333333333329,-1.6666666666666581
157,157.0,-6.8499999999999899
158,180.0,-8.9999999999999911
159,180.0,-8.9999999999999911
160,166.33333333333334,-7.3166666666666558
161,96.333333333333329,-2.8166666666666607
162,180.0,-8.9999999999999911
163,69.0,-0.44999999999999479
164,92.333333333333329,-2.6166666666666631
165,180.0,-8.9999999999999911
166,180.0,-8.9999999999999911
167,180.0,-8.9999999999999911
168,131.33333333333334,-5.5666666666666602
169,151.0,-5.5499999999999865
170,180.0,-8.9999999999999911
171,101.33333333333333,-3.0666666666666607
172,126.33333333333333,-4.3166666666666575
173,120.66666666666667,-5.033333333333327
174,158.66666666666666,-6.9333333333333229
175,180.0,-8.9999999999999911
176,149.33333333333334,-6.4666666666666588
177,180.0,-8.9999999999999911
178,123.0,-5.1499999999999941
179,175.33333333333334,-7.7666666666666542
180,129.66666666666666,-4.4833333333333236
181,180.0,-8.9999999999999911
182,180.0,-8.9999999999999911
183,163.66666666666666,-6.1833333333333202
184,166.66666666666666,-7.3333333333333215
185,165.0,-7.2499999999999885
186,136.33333333333334,-5.8166666666666602
187,126.33333333333333,-4.3166666666666567
188,151.0,-5.5499999999999874
189,174.33333333333334,-7.7166666666666544
190,145.66666666666666,-6.2833333333333252
191,180.0,-8.9999999999999911
192,180.0,-8.9999999999999911
193,139.33333333333334,-5.9666666666666606
194,164.33333333333334,-7.2166666666666552
195,180.0,-8.9999999999999911
196,164.33333333333334,-7.2166666666666552
197,180.0,-8.9999999999999911
198,129.0,-5.4499999999999948
199,156.66666666666666,-6.8333333333333242
200,180.0,-8.9999999999999911
201,129.33333333333334,-5.4666666666666615
202,75.0,-1.7499999999999971
203,180.0,-8.9999999999999911
204,103.66666666666667,-3.1833333333333269
205,75.0,-1.7499999999999973
206,180.0,-8.9999999999999911
