episode,time,duration,steps,reward,steps_total,reward_total,tau,epsilon,loss,batch_size,goal,goals_total
53,778.8,12.1,180,-21.000000000000103,7210,-608.500000000002,1.0000,0.90169,0.0160,64,0,22
54,793.0,12.5,180,-13.000000000000057,7390,-621.500000000002,1.0000,0.89924,0.0156,64,0,22
55,807.1,12.4,180,-15.000000000000028,7570,-636.500000000002,1.0000,0.89678,0.0142,64,0,22
56,821.2,12.5,180,-15.000000000000092,7750,-651.5000000000022,1.0000,0.89433,0.0141,64,0,22
57,835.1,12.3,180,-21.00000000000008,7930,-672.5000000000023,1.0000,0.89188,0.0139,64,0,22
58,839.9,3.2,25,-2.2499999999999964,7955,-674.7500000000023,1.0000,0.89153,0.0168,64,1,23
59,854.1,12.6,180,-8.999999999999993,8135,-683.7500000000023,1.0000,0.88908,0.0145,64,0,23
60,897.7,5.3,32,-4.599999999999995,8167,-688.3500000000023,1.0000,0.88864,0.0141,64,1,24
61,911.3,12.0,180,-21.0000000000001,8347,-709.3500000000024,1.0000,0.88619,0.0147,64,0,24
62,925.0,12.1,155,-10.750000000000036,8502,-720.1000000000024,1.0000,0.88408,0.0147,64,1,25
63,939.0,12.4,180,-11.000000000000023,8682,-731.1000000000024,1.0000,0.88162,0.0151,64,0,25
64,953.1,12.4,180,-19.000000000000036,8862,-750.1000000000024,1.0000,0.87917,0.0142,64,0,25
65,966.4,11.7,180,-13.00000000000005,9042,-763.1000000000024,1.0000,0.87671,0.0150,64,0,25
66,974.0,6.0,66,-6.3000000000000105,9108,-769.4000000000024,1.0000,0.87581,0.0148,64,1,26
67,989.5,13.8,179,-11.950000000000056,9287,-781.3500000000024,1.0000,0.87337,0.0154,64,1,27
68,1003.3,12.2,180,-19.000000000000057,9467,-800.3500000000024,1.0000,0.87092,0.0147,64,0,27
69,1017.6,12.6,180,-8.999999999999993,9647,-809.3500000000024,1.0000,0.86846,0.0154,64,0,27
70,1031.3,12.1,180,-13.00000000000003,9827,-822.3500000000024,1.0000,0.86601,0.0145,64,0,27
71,1034.9,2.1,7,2.6500000000000004,9834,-819.7000000000024,1.0000,0.86591,0.0103,64,1,28
72,1040.6,4.1,38,-2.8999999999999977,9872,-822.6000000000024,1.0000,0.86539,0.0133,64,1,29
73,1054.2,12.0,180,-15.000000000000039,10052,-837.6000000000024,1.0000,0.86294,0.0250,64,0,29
74,1107.5,12.4,180,-15.000000000000092,10232,-852.6000000000025,1.0000,0.86048,0.0399,64,0,29
75,1116.5,7.4,89,-11.450000000000028,10321,-864.0500000000026,1.0000,0.85927,0.0345,64,1,30
76,1120.2,2.1,7,2.6500000000000004,10328,-861.4000000000026,1.0000,0.85918,0.0302,64,1,31
77,1130.9,9.0,111,-4.549999999999988,10439,-865.9500000000025,1.0000,0.85766,0.0293,64,1,32
78,1144.7,12.2,180,-19.000000000000057,10619,-884.9500000000025,1.0000,0.85521,0.0286,64,0,32
79,1158.5,12.2,180,-13.000000000000036,10799,-897.9500000000025,1.0000,0.85275,0.0245,64,0,32
80,1164.6,4.5,44,-3.199999999999994,10843,-901.1500000000026,1.0000,0.85215,0.0241,64,1,33
81,1177.4,11.1,140,-5.999999999999994,10983,-907.1500000000026,1.0000,0.85024,0.0224,64,1,34
82,1181.1,2.2,8,2.6,10991,-904.5500000000026,1.0000,0.85013,0.0233,64,1,35
83,1184.9,2.2,8,0.6000000000000005,10999,-903.9500000000025,1.0000,0.85003,0.0206,64,1,36
84,1193.6,7.1,105,-12.249999999999993,11104,-916.2000000000025,1.0000,0.84859,0.0228,64,1,37
85,1208.8,13.6,180,-17.000000000000085,11284,-933.2000000000027,1.0000,0.84614,0.0200,64,0,37
86,1222.8,12.4,180,-21.00000000000006,11464,-954.2000000000028,1.0000,0.84368,0.0204,64,0,37
87,1233.0,8.5,102,-6.100000000000002,11566,-960.3000000000028,1.0000,0.84229,0.0181,64,1,38
88,1246.8,12.3,180,-15.00000000000006,11746,-975.3000000000029,1.0000,0.83984,0.0182,64,0,38
89,1250.5,2.1,6,2.7,11752,-972.6000000000029,1.0000,0.83976,0.0179,64,1,39
90,1258.7,6.3,70,-4.499999999999995,11822,-977.1000000000029,1.0000,0.83880,0.0169,64,1,40
91,1272.9,12.5,180,-8.999999999999993,12002,-986.1000000000029,1.0000,0.83635,0.0166,64,0,40
92,1321.3,7.4,87,-11.350000000000005,12089,-997.4500000000029,1.0000,0.83516,0.0174,64,1,41
93,1335.5,12.6,157,-6.849999999999986,12246,-1004.3000000000029,1.0000,0.83302,0.0168,64,1,42
94,1349.2,12.0,180,-21.000000000000068,12426,-1025.300000000003,1.0000,0.83057,0.0155,64,0,42
95,1363.3,12.5,180,-21.00000000000009,12606,-1046.300000000003,1.0000,0.82811,0.0157,64,0,42
96,1370.9,6.0,64,-8.200000000000003,12670,-1054.500000000003,1.0000,0.82724,0.0138,64,1,43
97,1384.5,12.0,180,-23.00000000000009,12850,-1077.500000000003,1.0000,0.82478,0.0161,64,0,43
98,1388.0,1.8,3,2.85,12853,-1074.650000000003,1.0000,0.82474,0.0150,64,1,44
99,1391.4,1.8,3,2.85,12856,-1071.8000000000031,1.0000,0.82470,0.0120,64,1,45
100,1405.3,12.2,180,-11.000000000000023,13036,-1082.8000000000031,1.0000,0.82225,0.0158,64,0,45
101,1415.9,8.9,104,-2.1999999999999895,13140,-1085.0000000000032,1.0000,0.82083,0.0144,64,1,46
102,1429.7,12.3,180,-21.000000000000078,13320,-1106.0000000000032,1.0000,0.81837,0.0148,64,0,46
103,1436.7,5.3,55,-3.749999999999994,13375,-1109.7500000000032,1.0000,0.81762,0.0142,64,1,47
104,1450.3,12.0,180,-19.000000000000043,13555,-1128.7500000000032,1.0000,0.81517,0.0143,64,0,47
105,1454.4,2.4,12,-1.5999999999999988,13567,-1130.350000000003,1.0000,0.81501,0.0152,64,1,48
106,1468.4,12.4,180,-13.000000000000028,13747,-1143.350000000003,1.0000,0.81255,0.0150,64,0,48
107,1481.9,11.9,180,-17.000000000000057,13927,-1160.350000000003,1.0000,0.81010,0.0141,64,0,48
108,1495.1,11.6,180,-19.00000000000008,14107,-1179.350000000003,1.0000,0.80764,0.0137,64,0,48
109,1547.8,8.2,97,-9.850000000000001,14204,-1189.200000000003,1.0000,0.80632,0.0141,64,1,49
110,1561.6,12.1,180,-19.000000000000092,14384,-1208.200000000003,1.0000,0.80387,0.0139,64,0,49
111,1574.3,11.1,138,-13.900000000000063,14522,-1222.100000000003,1.0000,0.80198,0.0140,64,1,50
112,1587.9,12.0,180,-23.000000000000043,14702,-1245.100000000003,1.0000,0.79953,0.0135,64,0,50
113,1594.8,5.2,51,-1.549999999999999,14753,-1246.650000000003,1.0000,0.79883,0.0155,64,1,51
114,1606.5,10.1,127,-7.350000000000025,14880,-1254.0000000000032,1.0000,0.79710,0.0136,64,1,52
115,1620.6,12.5,180,-13.000000000000028,15060,-1267.0000000000032,1.0000,0.79465,0.0134,64,0,52
116,1633.9,11.7,180,-13.000000000000028,15240,-1280.0000000000032,1.0000,0.79219,0.0132,64,0,52
117,1642.0,6.5,72,-10.600000000000023,15312,-1290.600000000003,1.0000,0.79121,0.0135,64,1,53
118,1654.3,10.6,131,-11.550000000000004,15443,-1302.150000000003,1.0000,0.78942,0.0130,64,1,54
119,1665.5,9.6,141,-12.05000000000003,15584,-1314.200000000003,1.0000,0.78750,0.0135,64,1,55
120,1676.1,8.9,84,-5.199999999999991,15668,-1319.400000000003,1.0000,0.78636,0.0137,64,1,56
121,1691.7,13.9,180,-8.000000000000028,15848,-1327.400000000003,1.0000,0.78390,0.0126,64,1,57
122,1699.7,6.3,67,-0.3499999999999961,15915,-1327.750000000003,1.0000,0.78299,0.0120,64,1,58
123,1712.9,11.6,180,-25.00000000000009,16095,-1352.750000000003,1.0000,0.78053,0.0130,64,0,58
124,1769.4,13.9,180,-17.000000000000075,16275,-1369.750000000003,1.0000,0.77808,0.0125,64,0,58
125,1782.7,11.7,180,-23.000000000000068,16455,-1392.750000000003,1.0000,0.77562,0.0140,64,0,58
126,1796.6,12.3,180,-17.000000000000092,16635,-1409.750000000003,1.0000,0.77317,0.0134,64,0,58
127,1800.2,2.0,5,2.75,16640,-1407.000000000003,1.0000,0.77310,0.0113,64,1,59
128,1814.3,12.4,180,-11.000000000000021,16820,-1418.000000000003,1.0000,0.77065,0.0139,64,0,59
129,1817.9,2.0,6,2.7,16826,-1415.300000000003,1.0000,0.77056,0.0114,64,1,60
130,1831.8,12.2,180,-19.000000000000096,17006,-1434.300000000003,1.0000,0.76811,0.0128,64,0,60
131,1839.1,5.7,59,-1.9499999999999904,17065,-1436.250000000003,1.0000,0.76731,0.0148,64,1,61
132,1852.2,11.4,180,-25.0000000000001,17245,-1461.250000000003,1.0000,0.76485,0.0132,64,0,61
133,1866.2,12.4,180,-11.000000000000025,17425,-1472.250000000003,1.0000,0.76240,0.0121,64,0,61
134,1879.0,11.2,142,-12.100000000000048,17567,-1484.350000000003,1.0000,0.76046,0.0127,64,1,62
135,1889.1,8.5,127,-9.35000000000004,17694,-1493.7000000000032,1.0000,0.75873,0.0125,64,1,63
136,1904.0,13.3,180,-21.000000000000092,17874,-1514.7000000000032,1.0000,0.75627,0.0130,64,0,63
137,1917.9,12.2,180,-15.000000000000064,18054,-1529.7000000000032,1.0000,0.75382,0.0127,64,0,63
138,1967.1,7.0,82,-11.100000000000012,18136,-1540.8000000000031,1.0000,0.75270,0.0128,64,1,64
139,1980.8,12.1,180,-19.000000000000107,18316,-1559.8000000000031,1.0000,0.75025,0.0138,64,0,64
140,1994.2,11.8,180,-23.000000000000092,18496,-1582.8000000000031,1.0000,0.74779,0.0138,64,0,64
141,2008.0,12.1,180,-17.00000000000004,18676,-1599.8000000000031,1.0000,0.74534,0.0131,64,0,64
142,2021.5,11.9,180,-17.000000000000075,18856,-1616.8000000000031,1.0000,0.74288,0.0131,64,0,64
143,2025.0,1.8,3,2.85,18859,-1613.9500000000032,1.0000,0.74284,0.0124,64,1,65
144,2039.1,12.3,180,-15.000000000000028,19039,-1628.9500000000032,1.0000,0.74039,0.0128,64,0,65
145,2052.8,12.1,180,-17.000000000000064,19219,-1645.9500000000032,1.0000,0.73793,0.0126,64,0,65
146,2056.6,2.1,7,2.6500000000000004,19226,-1643.3000000000031,1.0000,0.73784,0.0151,64,1,66
147,2070.1,11.9,180,-19.000000000000057,19406,-1662.3000000000031,1.0000,0.73538,0.0124,64,0,66
148,2078.5,6.8,79,-4.949999999999987,19485,-1667.2500000000032,1.0000,0.73431,0.0132,64,1,67
149,2092.0,11.9,180,-21.000000000000064,19665,-1688.2500000000032,1.0000,0.73185,0.0131,64,0,67
150,2106.2,12.4,180,-11.000000000000028,19845,-1699.2500000000032,1.0000,0.72940,0.0128,64,0,67
151,2119.9,12.1,180,-23.00000000000006,20025,-1722.2500000000032,1.0000,0.72694,0.0163,64,0,67
152,2162.5,4.3,17,2.15,20042,-1720.100000000003,1.0000,0.72671,0.0365,64,1,68
153,2176.4,12.2,180,-19.000000000000032,20222,-1739.100000000003,1.0000,0.72425,0.0349,64,0,68
154,2190.0,12.0,180,-19.000000000000092,20402,-1758.100000000003,1.0000,0.72180,0.0318,64,0,68
155,2193.7,2.1,7,2.6500000000000004,20409,-1755.450000000003,1.0000,0.72170,0.0350,64,1,69
156,2207.7,12.2,180,-15.000000000000094,20589,-1770.450000000003,1.0000,0.71925,0.0279,64,0,69
157,2216.4,7.0,78,-4.899999999999986,20667,-1775.350000000003,1.0000,0.71819,0.0274,64,1,70
158,2230.2,12.2,180,-15.00000000000009,20847,-1790.350000000003,1.0000,0.71573,0.0261,64,0,70
159,2243.9,12.0,180,-21.000000000000064,21027,-1811.350000000003,1.0000,0.71328,0.0254,64,0,70
160,2257.3,11.8,180,-19.000000000000078,21207,-1830.350000000003,1.0000,0.71082,0.0246,64,0,70
161,2267.6,8.6,102,-4.0999999999999845,21309,-1834.450000000003,1.0000,0.70943,0.0229,64,1,71
162,2279.5,10.3,153,-14.650000000000073,21462,-1849.100000000003,1.0000,0.70735,0.0223,64,1,72
163,2285.8,4.7,22,-0.09999999999999742,21484,-1849.200000000003,1.0000,0.70705,0.0218,64,1,73
164,2299.4,12.0,180,-19.000000000000064,21664,-1868.200000000003,1.0000,0.70459,0.0212,64,0,73
165,2305.8,4.8,68,-0.3999999999999959,21732,-1868.600000000003,1.0000,0.70366,0.0215,64,1,74
166,2315.3,7.9,68,-2.399999999999988,21800,-1871.0000000000032,1.0000,0.70274,0.0209,64,1,75
167,2329.1,12.2,180,-19.000000000000057,21980,-1890.0000000000032,1.0000,0.70028,0.0201,64,0,75
168,2343.0,12.2,180,-19.00000000000002,22160,-1909.0000000000032,1.0000,0.69783,0.0195,64,0,75
169,2396.0,13.4,180,-23.000000000000075,22340,-1932.0000000000032,1.0000,0.69537,0.0195,64,0,75
170,2409.5,11.9,150,-10.500000000000036,22490,-1942.5000000000032,1.0000,0.69333,0.0192,64,1,76
171,2421.1,10.0,121,-9.050000000000018,22611,-1951.5500000000031,1.0000,0.69168,0.0185,64,1,77
172,2423.4,0.7,10,2.5,22621,-1949.0500000000031,1.0000,0.69154,0.0172,64,1,78
173,2432.3,7.3,61,-4.049999999999992,22682,-1953.100000000003,1.0000,0.69071,0.0188,64,1,79
174,2446.4,12.5,180,-21.00000000000005,22862,-1974.100000000003,1.0000,0.68825,0.0184,64,0,79
175,2449.8,1.8,2,2.9000000000000004,22864,-1971.200000000003,1.0000,0.68823,0.0141,64,1,80
176,2463.5,12.2,180,-25.000000000000092,23044,-1996.200000000003,1.0000,0.68577,0.0181,64,0,80
177,2477.7,12.5,180,-15.000000000000032,23224,-2011.200000000003,1.0000,0.68332,0.0184,64,0,80
178,2488.8,9.4,117,-14.85000000000004,23341,-2026.0500000000031,1.0000,0.68172,0.0177,64,1,81
179,2494.6,4.1,36,1.1999999999999993,23377,-2024.850000000003,1.0000,0.68123,0.0195,64,1,82
180,2508.6,12.4,180,-15.00000000000006,23557,-2039.850000000003,1.0000,0.67878,0.0179,64,0,82
181,2522.5,12.3,180,-15.000000000000064,23737,-2054.850000000003,1.0000,0.67632,0.0177,64,0,82
182,2536.4,12.3,180,-13.000000000000025,23917,-2067.850000000003,1.0000,0.67387,0.0180,64,0,82
183,2549.3,11.2,167,-23.350000000000076,24084,-2091.200000000003,1.0000,0.67159,0.0172,64,1,83
184,2606.3,11.7,180,-19.00000000000003,24264,-2110.200000000003,1.0000,0.66914,0.0176,64,0,83
185,2619.6,11.7,180,-23.0000000000001,24444,-2133.200000000003,1.0000,0.66668,0.0169,64,0,83
186,2633.5,12.2,180,-17.000000000000053,24624,-2150.200000000003,1.0000,0.66423,0.0174,64,0,83
187,2647.3,12.2,180,-17.000000000000092,24804,-2167.200000000003,1.0000,0.66177,0.0163,64,0,83
188,2661.4,12.5,180,-19.000000000000064,24984,-2186.200000000003,1.0000,0.65932,0.0168,64,0,83
189,2675.2,12.1,180,-19.000000000000025,25164,-2205.200000000003,1.0000,0.65686,0.0163,64,0,83
190,2683.3,6.4,96,-5.799999999999993,25260,-2211.000000000003,1.0000,0.65555,0.0153,64,1,84
191,2689.5,4.5,17,0.15000000000000258,25277,-2210.850000000003,1.0000,0.65532,0.0171,64,1,85
192,2703.2,12.1,180,-21.000000000000064,25457,-2231.850000000003,1.0000,0.65287,0.0156,64,0,85
193,2716.8,11.9,180,-25.000000000000096,25637,-2256.850000000003,1.0000,0.65041,0.0166,64,0,85
194,2730.4,12.0,180,-21.00000000000009,25817,-2277.850000000003,1.0000,0.64796,0.0153,64,0,85
195,2740.2,8.2,97,-5.850000000000004,25914,-2283.700000000003,1.0000,0.64664,0.0154,64,1,86
196,2754.0,12.1,180,-19.00000000000006,26094,-2302.700000000003,1.0000,0.64418,0.0160,64,0,86
197,2803.1,5.3,76,-0.7999999999999945,26170,-2303.500000000003,1.0000,0.64314,0.0156,64,1,87
198,2809.0,4.3,16,2.2,26186,-2301.3000000000034,1.0000,0.64293,0.0156,64,1,88
199,2823.1,12.4,180,-15.000000000000075,26366,-2316.3000000000034,1.0000,0.64047,0.0146,64,0,88
200,2832.3,7.6,87,-5.34999999999999,26453,-2321.6500000000033,1.0000,0.63929,0.0163,64,1,89
201,2846.1,12.2,180,-15.000000000000032,26633,-2336.6500000000033,1.0000,0.63683,0.0165,64,0,89
202,2859.8,12.0,180,-19.000000000000092,26813,-2355.6500000000033,1.0000,0.63438,0.0148,64,0,89
203,2873.5,12.2,180,-19.000000000000092,26993,-2374.6500000000033,1.0000,0.63192,0.0147,64,0,89
204,2887.2,12.0,180,-17.000000000000036,27173,-2391.6500000000033,1.0000,0.62947,0.0152,64,0,89
205,2891.4,2.6,15,2.25,27188,-2389.4000000000033,1.0000,0.62926,0.0175,64,1,90
206,2900.7,7.7,91,-7.55,27279,-2396.9500000000035,1.0000,0.62802,0.0159,64,1,91
207,2912.5,10.2,122,-3.0999999999999863,27401,-2400.0500000000034,1.0000,0.62636,0.0147,64,1,92
208,2926.3,12.1,180,-21.000000000000107,27581,-2421.0500000000034,1.0000,0.62390,0.0156,64,0,92
209,2940.3,12.4,180,-13.00000000000006,27761,-2434.0500000000034,1.0000,0.62145,0.0147,64,0,92
210,2954.3,12.4,180,-13.000000000000064,27941,-2447.0500000000034,1.0000,0.61899,0.0146,64,0,92
211,2959.8,3.9,34,-6.699999999999995,27975,-2453.750000000003,1.0000,0.61853,0.0155,64,1,93
212,2973.9,12.3,180,-19.00000000000007,28155,-2472.750000000003,1.0000,0.61608,0.0135,64,0,93
213,3026.2,14.0,180,-13.000000000000037,28335,-2485.750000000003,1.0000,0.61362,0.0141,64,0,93
214,3032.6,4.8,46,-1.2999999999999927,28381,-2487.0500000000034,1.0000,0.61299,0.0140,64,1,94
215,3041.5,7.2,84,-5.199999999999988,28465,-2492.250000000003,1.0000,0.61185,0.0130,64,1,95
216,3055.4,12.3,180,-13.000000000000064,28645,-2505.250000000003,1.0000,0.60939,0.0139,64,0,95
217,3059.2,2.1,8,2.6,28653,-2502.6500000000033,1.0000,0.60928,0.0127,64,1,96
218,3073.3,12.5,180,-12.999999999999993,28833,-2515.6500000000033,1.0000,0.60683,0.0154,64,0,96
219,3087.0,12.1,180,-21.000000000000096,29013,-2536.6500000000033,1.0000,0.60438,0.0145,64,0,96
220,3102.1,13.5,180,-10.000000000000028,29193,-2546.6500000000033,1.0000,0.60192,0.0134,64,1,97
221,3108.7,5.0,50,-5.500000000000001,29243,-2552.1500000000033,1.0000,0.60124,0.0141,64,1,98
222,3122.5,12.1,180,-25.000000000000078,29423,-2577.1500000000033,1.0000,0.59878,0.0139,64,0,98
223,3136.4,12.2,180,-19.000000000000092,29603,-2596.1500000000033,1.0000,0.59633,0.0135,64,0,98
224,3140.3,2.3,11,0.4500000000000015,29614,-2595.7000000000035,1.0000,0.59618,0.0184,64,1,99
225,3144.5,2.5,14,2.3000000000000003,29628,-2593.4000000000033,1.0000,0.59599,0.0150,64,1,100
226,3156.4,10.3,126,-5.299999999999982,29754,-2598.7000000000035,1.0000,0.59427,0.0139,64,1,101
227,3171.8,13.8,179,-7.950000000000025,29933,-2606.6500000000033,1.0000,0.59183,0.0143,64,1,102
228,3185.8,12.4,180,-19.000000000000057,30113,-2625.6500000000033,1.0000,0.58938,0.0257,64,0,102
229,3243.1,12.5,180,-17.000000000000057,30293,-2642.6500000000033,1.0000,0.58692,0.0286,64,0,102
230,3256.9,12.2,180,-19.000000000000096,30473,-2661.6500000000033,1.0000,0.58447,0.0266,64,0,102
231,3270.8,12.4,180,-17.000000000000092,30653,-2678.6500000000033,1.0000,0.58201,0.0254,64,0,102
232,3284.8,12.4,180,-19.000000000000092,30833,-2697.6500000000033,1.0000,0.57956,0.0247,64,0,102
233,3289.3,2.9,20,-1.9999999999999973,30853,-2699.6500000000033,1.0000,0.57928,0.0243,64,1,103
234,3297.1,6.2,65,-2.2499999999999893,30918,-2701.9000000000033,1.0000,0.57840,0.0235,64,1,104
235,3309.3,10.6,134,-9.700000000000024,31052,-2711.600000000003,1.0000,0.57657,0.0228,64,1,105
236,3313.1,2.2,9,2.5500000000000003,31061,-2709.050000000003,1.0000,0.57645,0.0189,64,1,106
237,3324.4,9.6,116,-6.799999999999989,31177,-2715.850000000003,1.0000,0.57487,0.0230,64,1,107
238,3338.4,12.4,180,-23.000000000000064,31357,-2738.850000000003,1.0000,0.57241,0.0222,64,0,107
239,3341.9,1.9,5,2.75,31362,-2736.100000000003,1.0000,0.57234,0.0183,64,1,108
240,3355.9,12.4,180,-11.000000000000028,31542,-2747.100000000003,1.0000,0.56989,0.0217,64,0,108
241,3369.6,12.0,180,-17.000000000000043,31722,-2764.100000000003,1.0000,0.56743,0.0216,64,0,108
242,3383.7,12.5,180,-15.000000000000057,31902,-2779.100000000003,1.0000,0.56498,0.0208,64,0,108
243,3397.3,12.0,180,-27.000000000000103,32082,-2806.100000000003,1.0000,0.56253,0.0206,64,0,108
244,3451.6,13.9,180,-13.00000000000005,32262,-2819.100000000003,1.0000,0.56007,0.0194,64,0,108
245,3458.8,5.5,55,-1.7499999999999911,32317,-2820.850000000003,1.0000,0.55932,0.0196,64,1,109
246,3463.2,2.8,42,-3.0999999999999925,32359,-2823.950000000003,1.0000,0.55875,0.0206,64,1,110
247,3478.6,13.7,180,-21.000000000000092,32539,-2844.950000000003,1.0000,0.55629,0.0195,64,0,110
248,3492.6,12.5,180,-13.000000000000039,32719,-2857.950000000003,1.0000,0.55384,0.0183,64,0,110
249,3496.1,1.9,4,2.8000000000000003,32723,-2855.150000000003,1.0000,0.55378,0.0150,64,1,111
250,3510.5,12.8,180,-8.999999999999993,32903,-2864.150000000003,1.0000,0.55133,0.0186,64,0,111
251,3524.5,12.4,180,-17.000000000000057,33083,-2881.150000000003,1.0000,0.54887,0.0179,64,0,111
252,3528.0,1.9,4,2.8000000000000003,33087,-2878.3500000000026,1.0000,0.54882,0.0182,64,1,112
253,3541.5,11.9,180,-13.000000000000046,33267,-2891.3500000000026,1.0000,0.54637,0.0186,64,0,112
254,3545.9,2.7,40,-2.999999999999994,33307,-2894.3500000000026,1.0000,0.54582,0.0169,64,1,113
