episode,time,duration,steps,reward,steps_total,reward_total,tau,epsilon,loss,batch_size,goal,goals_total
23,361.8,12.2,180,-15.000000000000092,3264,-285.20000000000084,1.0000,0.95550,0.0209,64,0,8
24,368.8,5.4,55,-7.750000000000003,3319,-292.95000000000084,1.0000,0.95475,0.0194,64,1,9
25,382.8,12.3,180,-25.000000000000107,3499,-317.95000000000095,1.0000,0.95230,0.0225,64,0,9
26,386.7,2.3,35,-2.7499999999999973,3534,-320.70000000000095,1.0000,0.95182,0.0234,64,1,10
27,403.0,14.7,180,-10.999999999999993,3714,-331.70000000000095,1.0000,0.94937,0.0212,64,0,10
28,417.3,12.7,180,-11.000000000000023,3894,-342.70000000000095,1.0000,0.94691,0.0190,64,0,10
29,425.7,6.8,76,-12.800000000000004,3970,-355.50000000000097,1.0000,0.94588,0.0189,64,1,11
30,439.9,12.6,180,-13.000000000000059,4150,-368.500000000001,1.0000,0.94342,0.0198,64,0,11
31,498.8,14.2,180,-15.000000000000021,4330,-383.500000000001,1.0000,0.94097,0.0178,64,0,11
32,513.4,12.9,180,-11.000000000000023,4510,-394.500000000001,1.0000,0.93851,0.0173,64,0,11
33,527.0,12.0,180,-17.000000000000057,4690,-411.5000000000011,1.0000,0.93606,0.0172,64,0,11
34,541.0,12.3,180,-15.000000000000092,4870,-426.5000000000012,1.0000,0.93360,0.0168,64,0,11
35,555.0,12.3,180,-25.00000000000006,5050,-451.50000000000125,1.0000,0.93115,0.0156,64,0,11
36,569.3,12.6,180,-17.000000000000057,5230,-468.5000000000013,1.0000,0.92869,0.0175,64,0,11
37,575.5,4.6,46,-11.300000000000015,5276,-479.8000000000013,1.0000,0.92807,0.0164,64,1,12
38,589.8,12.7,180,-13.000000000000064,5456,-492.8000000000014,1.0000,0.92561,0.0175,64,0,12
39,604.1,12.7,180,-11.000000000000028,5636,-503.80000000000143,1.0000,0.92316,0.0169,64,0,12
40,610.3,4.6,44,-5.199999999999995,5680,-509.0000000000014,1.0000,0.92256,0.0150,64,1,13
41,624.5,12.5,180,-17.000000000000064,5860,-526.0000000000015,1.0000,0.92010,0.0168,64,0,13
42,639.1,13.0,180,-8.999999999999993,6040,-535.0000000000015,1.0000,0.91765,0.0156,64,0,13
43,686.4,4.7,21,-0.049999999999998934,6061,-535.0500000000014,1.0000,0.91736,0.0126,64,1,14
44,700.0,12.0,180,-17.000000000000096,6241,-552.0500000000015,1.0000,0.91491,0.0152,64,0,14
45,714.3,12.6,180,-15.000000000000057,6421,-567.0500000000015,1.0000,0.91245,0.0152,64,0,14
46,728.7,12.8,180,-15.000000000000057,6601,-582.0500000000015,1.0000,0.91000,0.0153,64,0,14
47,743.0,12.7,180,-15.000000000000028,6781,-597.0500000000015,1.0000,0.90754,0.0148,64,0,14
48,756.6,12.0,180,-25.00000000000008,6961,-622.0500000000017,1.0000,0.90509,0.0143,64,0,14
49,763.9,5.7,84,-9.200000000000006,7045,-631.2500000000017,1.0000,0.90394,0.0152,64,1,15
50,779.8,14.2,180,-17.00000000000008,7225,-648.2500000000018,1.0000,0.90149,0.0147,64,0,15
51,784.7,3.4,26,-2.299999999999998,7251,-650.5500000000018,1.0000,0.90113,0.0165,64,1,16
52,797.6,11.2,136,-9.800000000000058,7387,-660.3500000000018,1.0000,0.89928,0.0167,64,1,17
53,812.7,13.5,171,-13.55000000000004,7558,-673.9000000000019,1.0000,0.89695,0.0150,64,1,18
54,827.2,12.9,180,-15.000000000000021,7738,-688.9000000000019,1.0000,0.89449,0.0150,64,0,18
55,841.6,12.7,180,-15.000000000000057,7918,-703.9000000000019,1.0000,0.89204,0.0151,64,0,18
56,855.7,12.4,180,-15.000000000000028,8098,-718.9000000000019,1.0000,0.88958,0.0146,64,0,18
57,901.9,3.7,31,-0.5499999999999958,8129,-719.4500000000019,1.0000,0.88916,0.0134,64,1,19
58,910.7,7.1,78,-6.899999999999994,8207,-726.3500000000018,1.0000,0.88810,0.0142,64,1,20
59,914.7,2.3,10,2.5,8217,-723.8500000000018,1.0000,0.88796,0.0165,64,1,21
60,919.7,3.4,25,-0.24999999999999867,8242,-724.1000000000018,1.0000,0.88762,0.0128,64,1,22
61,928.3,7.0,80,-4.9999999999999885,8322,-729.1000000000018,1.0000,0.88653,0.0154,64,1,23
62,942.1,12.2,180,-21.000000000000057,8502,-750.100000000002,1.0000,0.88408,0.0150,64,0,23
63,955.8,12.0,180,-21.000000000000092,8682,-771.1000000000021,1.0000,0.88162,0.0144,64,0,23
64,960.1,2.7,16,0.20000000000000195,8698,-770.900000000002,1.0000,0.88140,0.0140,64,1,24
65,974.5,12.7,180,-13.000000000000028,8878,-783.900000000002,1.0000,0.87895,0.0154,64,0,24
66,978.0,1.8,3,2.85,8881,-781.050000000002,1.0000,0.87891,0.0082,64,1,25
67,987.9,8.2,97,-5.849999999999993,8978,-786.900000000002,1.0000,0.87758,0.0133,64,1,26
68,993.7,4.2,38,-0.8999999999999995,9016,-787.800000000002,1.0000,0.87707,0.0138,64,1,27
69,1007.9,12.6,180,-17.000000000000068,9196,-804.8000000000021,1.0000,0.87461,0.0149,64,0,27
70,1022.2,12.6,180,-15.000000000000028,9376,-819.8000000000021,1.0000,0.87216,0.0142,64,0,27
71,1036.5,12.7,180,-17.00000000000007,9556,-836.8000000000022,1.0000,0.86970,0.0144,64,0,27
72,1042.4,4.2,37,-0.8499999999999974,9593,-837.6500000000023,1.0000,0.86920,0.0150,64,1,28
73,1056.5,12.5,180,-17.0000000000001,9773,-854.6500000000024,1.0000,0.86674,0.0144,64,0,28
74,1070.5,12.3,180,-23.000000000000092,9953,-877.6500000000025,1.0000,0.86429,0.0135,64,0,28
75,1084.2,12.2,180,-19.000000000000064,10133,-896.6500000000026,1.0000,0.86183,0.0416,64,0,28
76,1139.8,12.1,180,-21.000000000000092,10313,-917.6500000000027,1.0000,0.85938,0.0381,64,0,28
77,1148.7,7.3,82,-5.099999999999988,10395,-922.7500000000027,1.0000,0.85826,0.0342,64,1,29
78,1162.6,12.3,180,-19.000000000000043,10575,-941.7500000000027,1.0000,0.85581,0.0296,64,0,29
79,1167.5,3.2,24,-2.1999999999999975,10599,-943.9500000000028,1.0000,0.85548,0.0306,64,1,30
80,1181.0,11.9,180,-21.000000000000057,10779,-964.9500000000028,1.0000,0.85303,0.0285,64,0,30
81,1190.7,8.0,97,-9.850000000000026,10876,-974.8000000000028,1.0000,0.85170,0.0255,64,1,31
82,1204.8,12.5,180,-19.000000000000117,11056,-993.8000000000029,1.0000,0.84925,0.0240,64,0,31
83,1219.0,12.6,180,-15.00000000000006,11236,-1008.800000000003,1.0000,0.84679,0.0233,64,0,31
84,1223.8,3.2,18,2.1,11254,-1006.700000000003,1.0000,0.84655,0.0184,64,1,32
85,1232.1,6.7,79,-4.949999999999988,11333,-1011.6500000000029,1.0000,0.84547,0.0225,64,1,33
86,1240.0,6.2,68,-4.3999999999999915,11401,-1016.0500000000029,1.0000,0.84454,0.0203,64,1,34
87,1254.1,12.4,180,-13.000000000000064,11581,-1029.050000000003,1.0000,0.84209,0.0199,64,0,34
88,1267.7,12.1,180,-23.00000000000008,11761,-1052.050000000003,1.0000,0.83963,0.0191,64,0,34
89,1281.6,12.2,180,-15.000000000000057,11941,-1067.050000000003,1.0000,0.83718,0.0198,64,0,34
90,1295.7,12.4,159,-12.950000000000028,12100,-1080.000000000003,1.0000,0.83501,0.0197,64,1,35
91,1350.2,13.6,180,-19.00000000000004,12280,-1099.000000000003,1.0000,0.83256,0.0182,64,0,35
92,1364.1,12.2,180,-15.000000000000092,12460,-1114.000000000003,1.0000,0.83010,0.0174,64,0,35
93,1374.7,9.0,103,-8.15000000000001,12563,-1122.150000000003,1.0000,0.82870,0.0171,64,1,36
94,1388.8,12.4,180,-11.000000000000018,12743,-1133.150000000003,1.0000,0.82624,0.0167,64,0,36
95,1401.4,11.0,137,-11.850000000000012,12880,-1145.000000000003,1.0000,0.82437,0.0168,64,1,37
96,1405.5,2.4,12,0.40000000000000036,12892,-1144.6000000000029,1.0000,0.82421,0.0156,64,1,38
97,1419.2,12.0,180,-21.000000000000068,13072,-1165.6000000000029,1.0000,0.82176,0.0163,64,0,38
98,1433.2,12.4,180,-21.000000000000092,13252,-1186.6000000000029,1.0000,0.81930,0.0169,64,0,38
99,1446.7,11.9,180,-21.000000000000068,13432,-1207.6000000000029,1.0000,0.81685,0.0165,64,0,38
100,1460.5,12.2,180,-19.000000000000078,13612,-1226.6000000000029,1.0000,0.81439,0.0155,64,0,38
101,1474.5,12.4,180,-13.000000000000057,13792,-1239.6000000000029,1.0000,0.81194,0.0150,64,0,38
102,1488.3,12.2,180,-17.00000000000003,13972,-1256.6000000000029,1.0000,0.80948,0.0160,64,0,38
103,1502.0,12.0,180,-25.000000000000103,14152,-1281.6000000000029,1.0000,0.80703,0.0156,64,0,38
104,1555.5,14.2,180,-13.000000000000062,14332,-1294.6000000000029,1.0000,0.80457,0.0154,64,0,38
105,1569.9,12.8,180,-11.000000000000028,14512,-1305.6000000000029,1.0000,0.80212,0.0152,64,0,38
106,1579.5,8.0,93,-7.649999999999994,14605,-1313.250000000003,1.0000,0.80085,0.0151,64,1,39
107,1591.5,10.4,129,-11.450000000000067,14734,-1324.700000000003,1.0000,0.79909,0.0144,64,1,40
108,1595.0,1.8,3,2.85,14737,-1321.850000000003,1.0000,0.79905,0.0206,64,1,41
109,1607.9,11.3,144,-16.200000000000067,14881,-1338.0500000000031,1.0000,0.79709,0.0149,64,1,42
110,1621.7,12.1,180,-13.000000000000028,15061,-1351.0500000000031,1.0000,0.79463,0.0146,64,0,42
111,1635.2,11.9,180,-19.00000000000008,15241,-1370.0500000000031,1.0000,0.79218,0.0139,64,0,42
112,1649.2,12.4,180,-17.00000000000008,15421,-1387.0500000000031,1.0000,0.78972,0.0145,64,0,42
113,1663.5,12.7,180,-17.00000000000002,15601,-1404.0500000000031,1.0000,0.78727,0.0150,64,0,42
114,1667.5,2.4,8,2.6,15609,-1401.4500000000032,1.0000,0.78716,0.0122,64,1,43
115,1677.2,7.9,93,-3.6499999999999915,15702,-1405.1000000000033,1.0000,0.78589,0.0147,64,1,44
116,1691.0,12.2,180,-17.00000000000008,15882,-1422.1000000000033,1.0000,0.78344,0.0139,64,0,44
117,1704.3,11.7,144,-8.200000000000031,16026,-1430.3000000000034,1.0000,0.78147,0.0138,64,1,45
118,1763.9,12.8,180,-11.000000000000028,16206,-1441.3000000000034,1.0000,0.77902,0.0137,64,0,45
119,1778.1,12.5,180,-11.000000000000028,16386,-1452.3000000000034,1.0000,0.77656,0.0137,64,0,45
120,1792.1,12.4,180,-11.000000000000028,16566,-1463.3000000000034,1.0000,0.77411,0.0132,64,0,45
121,1797.0,3.3,26,-0.2999999999999985,16592,-1463.6000000000033,1.0000,0.77376,0.0113,64,1,46
122,1810.6,11.9,180,-21.000000000000092,16772,-1484.6000000000033,1.0000,0.77130,0.0139,64,0,46
123,1814.1,1.8,3,2.85,16775,-1481.7500000000034,1.0000,0.77126,0.0334,64,1,47
124,1827.8,12.1,180,-17.000000000000064,16955,-1498.7500000000034,1.0000,0.76881,0.0140,64,0,47
125,1831.3,1.9,4,2.8000000000000003,16959,-1495.9500000000035,1.0000,0.76875,0.0143,64,1,48
126,1840.1,7.1,82,-9.099999999999994,17041,-1505.0500000000034,1.0000,0.76763,0.0141,64,1,49
127,1854.1,12.4,180,-21.000000000000092,17221,-1526.0500000000034,1.0000,0.76518,0.0146,64,0,49
128,1867.8,12.1,180,-25.000000000000092,17401,-1551.0500000000034,1.0000,0.76272,0.0137,64,0,49
129,1882.0,12.6,180,-15.000000000000039,17581,-1566.0500000000034,1.0000,0.76027,0.0143,64,0,49
130,1895.7,12.1,180,-21.000000000000103,17761,-1587.0500000000034,1.0000,0.75781,0.0136,64,0,49
131,1909.3,12.0,180,-17.000000000000075,17941,-1604.0500000000034,1.0000,0.75536,0.0137,64,0,49
132,1921.7,10.8,134,-11.70000000000001,18075,-1615.7500000000034,1.0000,0.75353,0.0132,64,1,50
133,1979.4,12.3,180,-13.000000000000028,18255,-1628.7500000000034,1.0000,0.75108,0.0137,64,0,50
134,1984.5,3.5,27,-2.349999999999995,18282,-1631.1000000000033,1.0000,0.75071,0.0142,64,1,51
135,1998.7,12.5,180,-13.000000000000043,18462,-1644.1000000000033,1.0000,0.74826,0.0132,64,0,51
136,2009.7,9.4,117,-8.850000000000012,18579,-1652.9500000000032,1.0000,0.74666,0.0134,64,1,52
137,2023.7,12.4,180,-19.000000000000092,18759,-1671.9500000000032,1.0000,0.74421,0.0134,64,0,52
138,2037.3,11.9,180,-21.00000000000007,18939,-1692.9500000000032,1.0000,0.74175,0.0137,64,0,52
139,2051.1,12.1,152,-10.600000000000037,19091,-1703.5500000000034,1.0000,0.73968,0.0128,64,1,53
140,2054.5,1.8,2,2.9000000000000004,19093,-1700.6500000000033,1.0000,0.73965,0.0162,64,1,54
141,2065.0,8.9,105,-10.250000000000004,19198,-1710.9000000000033,1.0000,0.73822,0.0128,64,1,55
142,2078.9,12.3,180,-19.000000000000057,19378,-1729.9000000000033,1.0000,0.73576,0.0132,64,0,55
143,2092.8,12.3,180,-17.000000000000057,19558,-1746.9000000000033,1.0000,0.73331,0.0133,64,0,55
144,2106.5,12.0,180,-15.000000000000028,19738,-1761.9000000000033,1.0000,0.73086,0.0132,64,0,55
145,2120.5,12.3,180,-19.000000000000096,19918,-1780.9000000000033,1.0000,0.72840,0.0128,64,0,55
146,2127.6,5.5,59,-7.949999999999995,19977,-1788.8500000000033,1.0000,0.72760,0.0138,64,1,56
147,2141.9,12.7,180,-17.000000000000064,20157,-1805.8500000000033,1.0000,0.72514,0.0385,64,0,56
148,2187.9,7.3,83,-1.1499999999999932,20240,-1807.0000000000034,1.0000,0.72401,0.0334,64,1,57
149,2199.1,9.5,115,-10.750000000000046,20355,-1817.7500000000034,1.0000,0.72244,0.0335,64,1,58
150,2203.2,2.5,13,-1.6499999999999986,20368,-1819.4000000000035,1.0000,0.72226,0.0359,64,1,59
151,2217.2,12.4,180,-19.00000000000004,20548,-1838.4000000000035,1.0000,0.71981,0.0298,64,0,59
152,2231.2,12.4,180,-23.00000000000007,20728,-1861.4000000000035,1.0000,0.71735,0.0273,64,0,59
153,2245.3,12.4,180,-17.000000000000068,20908,-1878.4000000000035,1.0000,0.71490,0.0269,64,0,59
154,2259.2,12.2,180,-19.000000000000068,21088,-1897.4000000000035,1.0000,0.71245,0.0257,64,0,59
155,2273.1,12.3,180,-15.000000000000057,21268,-1912.4000000000035,1.0000,0.70999,0.0229,64,0,59
156,2278.5,3.8,35,-2.7499999999999956,21303,-1915.1500000000035,1.0000,0.70951,0.0200,64,1,60
157,2292.7,12.6,180,-13.000000000000059,21483,-1928.1500000000035,1.0000,0.70706,0.0215,64,0,60
158,2306.8,12.4,180,-19.000000000000057,21663,-1947.1500000000035,1.0000,0.70460,0.0202,64,0,60
159,2320.2,11.8,149,-8.450000000000035,21812,-1955.6000000000035,1.0000,0.70257,0.0218,64,1,61
160,2334.5,12.6,180,-15.00000000000008,21992,-1970.6000000000035,1.0000,0.70012,0.0205,64,0,61
161,2349.5,13.4,175,-17.75000000000011,22167,-1988.3500000000035,1.0000,0.69773,0.0199,64,1,62
162,2397.2,2.7,17,2.15,22184,-1986.2000000000035,1.0000,0.69750,0.0196,64,1,63
163,2411.5,12.7,180,-17.00000000000006,22364,-2003.2000000000035,1.0000,0.69505,0.0200,64,0,63
164,2425.2,12.0,180,-17.00000000000006,22544,-2020.2000000000035,1.0000,0.69259,0.0194,64,0,63
165,2436.6,9.8,120,-9.000000000000018,22664,-2029.2000000000035,1.0000,0.69095,0.0184,64,1,64
166,2450.8,12.6,180,-19.000000000000057,22844,-2048.2000000000035,1.0000,0.68850,0.0191,64,0,64
167,2455.2,2.8,18,0.10000000000000275,22862,-2048.1000000000035,1.0000,0.68825,0.0175,64,1,65
168,2469.9,13.1,170,-11.500000000000046,23032,-2059.6000000000035,1.0000,0.68594,0.0183,64,1,66
169,2483.9,12.4,180,-17.00000000000008,23212,-2076.6000000000035,1.0000,0.68348,0.0184,64,0,66
170,2497.6,12.1,180,-23.000000000000075,23392,-2099.6000000000035,1.0000,0.68103,0.0176,64,0,66
171,2502.2,3.0,21,-4.049999999999997,23413,-2103.6500000000037,1.0000,0.68074,0.0160,64,1,67
172,2512.0,8.2,95,-7.750000000000003,23508,-2111.4000000000037,1.0000,0.67945,0.0180,64,1,68
173,2525.7,12.0,180,-23.000000000000103,23688,-2134.4000000000037,1.0000,0.67699,0.0176,64,0,68
174,2539.8,12.6,180,-15.000000000000057,23868,-2149.4000000000037,1.0000,0.67454,0.0191,64,0,68
175,2551.3,9.8,117,-6.8500000000000005,23985,-2156.2500000000036,1.0000,0.67294,0.0175,64,1,69
176,2562.7,9.8,119,-10.95000000000002,24104,-2167.2000000000035,1.0000,0.67132,0.0164,64,1,70
177,2620.9,12.4,180,-17.00000000000003,24284,-2184.2000000000035,1.0000,0.66886,0.0172,64,0,70
178,2635.0,12.4,180,-15.000000000000028,24464,-2199.2000000000035,1.0000,0.66641,0.0164,64,0,70
179,2649.2,12.6,180,-13.000000000000059,24644,-2212.2000000000035,1.0000,0.66395,0.0163,64,0,70
180,2663.4,12.6,180,-15.000000000000096,24824,-2227.2000000000035,1.0000,0.66150,0.0163,64,0,70
181,2677.3,12.2,180,-25.00000000000009,25004,-2252.2000000000035,1.0000,0.65904,0.0165,64,0,70
182,2691.0,12.1,180,-19.000000000000075,25184,-2271.2000000000035,1.0000,0.65659,0.0166,64,0,70
183,2694.5,1.9,4,2.8000000000000003,25188,-2268.4000000000033,1.0000,0.65654,0.0119,64,1,71
184,2704.4,8.2,99,-11.95000000000001,25287,-2280.350000000003,1.0000,0.65519,0.0163,64,1,72
185,2718.2,12.2,180,-21.000000000000057,25467,-2301.350000000003,1.0000,0.65273,0.0157,64,0,72
186,2733.8,14.0,177,-15.85000000000002,25644,-2317.200000000003,1.0000,0.65032,0.0163,64,1,73
187,2747.5,12.0,180,-25.000000000000092,25824,-2342.200000000003,1.0000,0.64786,0.0159,64,0,73
188,2757.1,8.0,92,-5.599999999999993,25916,-2347.800000000003,1.0000,0.64661,0.0163,64,1,74
189,2763.6,4.8,48,-1.399999999999996,25964,-2349.200000000003,1.0000,0.64595,0.0186,64,1,75
190,2777.7,12.5,180,-19.00000000000003,26144,-2368.200000000003,1.0000,0.64350,0.0154,64,0,75
191,2819.9,4.1,13,2.35,26157,-2365.850000000003,1.0000,0.64332,0.0156,64,1,76
192,2833.9,12.4,180,-15.000000000000025,26337,-2380.850000000003,1.0000,0.64087,0.0161,64,0,76
193,2847.4,11.9,149,-12.450000000000035,26486,-2393.300000000003,1.0000,0.63884,0.0158,64,1,77
194,2858.6,9.6,117,-10.850000000000048,26603,-2404.150000000003,1.0000,0.63724,0.0157,64,1,78
195,2872.8,12.6,180,-19.000000000000064,26783,-2423.150000000003,1.0000,0.63479,0.0157,64,0,78
196,2881.7,7.0,78,-4.899999999999994,26861,-2428.050000000003,1.0000,0.63372,0.0148,64,1,79
197,2895.6,12.3,180,-19.000000000000064,27041,-2447.050000000003,1.0000,0.63127,0.0153,64,0,79
198,2899.4,2.2,8,2.6,27049,-2444.450000000003,1.0000,0.63116,0.0199,64,1,80
199,2904.9,3.9,33,-0.6499999999999946,27082,-2445.100000000003,1.0000,0.63071,0.0156,64,1,81
200,2918.8,12.3,159,-10.950000000000045,27241,-2456.050000000003,1.0000,0.62854,0.0164,64,1,82
201,2932.9,12.4,180,-15.000000000000007,27421,-2471.050000000003,1.0000,0.62609,0.0159,64,0,82
202,2946.4,11.9,152,-12.600000000000044,27573,-2483.650000000003,1.0000,0.62401,0.0164,64,1,83
203,2956.0,7.9,96,-7.800000000000009,27669,-2491.450000000003,1.0000,0.62270,0.0149,64,1,84
204,2969.6,12.0,180,-17.000000000000075,27849,-2508.450000000003,1.0000,0.62025,0.0145,64,0,84
205,2976.3,5.1,51,-1.5499999999999918,27900,-2510.000000000003,1.0000,0.61955,0.0157,64,1,85
206,2984.0,6.0,65,-6.25000000000001,27965,-2516.250000000003,1.0000,0.61867,0.0139,64,1,86
207,2991.2,5.6,56,0.20000000000000195,28021,-2516.0500000000034,1.0000,0.61790,0.0155,64,1,87
208,3043.2,13.4,180,-19.000000000000057,28201,-2535.0500000000034,1.0000,0.61545,0.0136,64,0,87
209,3057.4,12.6,180,-11.000000000000028,28381,-2546.0500000000034,1.0000,0.61299,0.0154,64,0,87
210,3062.1,3.1,22,-0.0999999999999992,28403,-2546.1500000000033,1.0000,0.61269,0.0147,64,1,88
211,3076.1,12.4,180,-13.000000000000057,28583,-2559.1500000000033,1.0000,0.61024,0.0163,64,0,88
212,3089.9,12.2,180,-23.000000000000092,28763,-2582.1500000000033,1.0000,0.60778,0.0152,64,0,88
213,3103.8,12.2,180,-23.000000000000075,28943,-2605.1500000000033,1.0000,0.60533,0.0146,64,0,88
214,3109.2,3.9,58,-3.8999999999999932,29001,-2609.0500000000034,1.0000,0.60454,0.0147,64,1,89
215,3114.4,3.5,4,2.8000000000000003,29005,-2606.250000000003,1.0000,0.60448,0.0103,64,1,90
216,3126.4,10.4,130,-7.500000000000003,29135,-2613.750000000003,1.0000,0.60271,0.0160,64,1,91
217,3140.1,12.0,157,-16.85000000000008,29292,-2630.600000000003,1.0000,0.60057,0.0154,64,1,92
218,3152.9,11.2,140,-10.000000000000036,29432,-2640.600000000003,1.0000,0.59866,0.0143,64,1,93
219,3166.0,11.4,144,-12.200000000000031,29576,-2652.800000000003,1.0000,0.59670,0.0137,64,1,94
220,3175.5,7.9,118,-6.9000000000000155,29694,-2659.700000000003,1.0000,0.59509,0.0164,64,1,95
221,3191.1,14.0,180,-19.000000000000075,29874,-2678.700000000003,1.0000,0.59263,0.0158,64,0,95
222,3204.9,12.1,180,-15.000000000000057,30054,-2693.700000000003,1.0000,0.59018,0.0196,64,0,95
223,3259.9,11.9,180,-19.000000000000032,30234,-2712.700000000003,1.0000,0.58773,0.0303,64,0,95
224,3268.2,6.7,100,-5.999999999999999,30334,-2718.700000000003,1.0000,0.58636,0.0276,64,1,96
225,3283.8,14.0,180,-19.000000000000043,30514,-2737.700000000003,1.0000,0.58391,0.0286,64,0,96
226,3291.8,6.3,70,-4.4999999999999885,30584,-2742.200000000003,1.0000,0.58295,0.0250,64,1,97
227,3302.6,9.2,107,-6.349999999999993,30691,-2748.550000000003,1.0000,0.58149,0.0255,64,1,98
228,3316.5,12.2,180,-17.000000000000092,30871,-2765.550000000003,1.0000,0.57904,0.0253,64,0,98
229,3324.2,6.2,65,-2.2499999999999893,30936,-2767.800000000003,1.0000,0.57815,0.0255,64,1,99
230,3330.4,4.5,70,-10.500000000000016,31006,-2778.300000000003,1.0000,0.57720,0.0225,64,1,100
231,3343.6,11.6,148,-8.400000000000038,31154,-2786.700000000003,1.0000,0.57518,0.0244,64,1,101
232,3353.0,7.8,68,-6.400000000000008,31222,-2793.100000000003,1.0000,0.57425,0.0230,64,1,102
233,3366.1,11.5,180,-23.000000000000092,31402,-2816.100000000003,1.0000,0.57180,0.0231,64,0,102
234,3372.3,4.6,66,-0.29999999999999627,31468,-2816.4000000000033,1.0000,0.57090,0.0224,64,1,103
235,3385.4,11.4,143,-6.150000000000001,31611,-2822.5500000000034,1.0000,0.56895,0.0222,64,1,104
236,3390.9,3.9,10,2.5,31621,-2820.0500000000034,1.0000,0.56881,0.0249,64,1,105
237,3404.2,11.7,180,-25.0000000000001,31801,-2845.0500000000034,1.0000,0.56636,0.0232,64,0,105
238,3416.2,10.4,132,-9.599999999999998,31933,-2854.6500000000033,1.0000,0.56456,0.0211,64,1,106
239,3429.6,11.8,180,-21.000000000000068,32113,-2875.6500000000033,1.0000,0.56210,0.0215,64,0,106
240,3483.0,11.6,180,-21.000000000000057,32293,-2896.6500000000033,1.0000,0.55965,0.0213,64,0,106
241,3489.7,5.1,53,-5.650000000000001,32346,-2902.3000000000034,1.0000,0.55893,0.0214,64,1,107
242,3493.9,2.6,14,2.3000000000000003,32360,-2900.000000000003,1.0000,0.55873,0.0227,64,1,108
243,3507.7,12.2,180,-17.00000000000006,32540,-2917.000000000003,1.0000,0.55628,0.0212,64,0,108
244,3513.0,3.6,31,1.4499999999999995,32571,-2915.5500000000034,1.0000,0.55586,0.0240,64,1,109
245,3527.0,12.4,180,-17.00000000000002,32751,-2932.5500000000034,1.0000,0.55340,0.0198,64,0,109
246,3530.8,2.2,9,2.5500000000000003,32760,-2930.000000000003,1.0000,0.55328,0.0215,64,1,110
247,3541.3,8.8,112,-8.600000000000023,32872,-2938.600000000003,1.0000,0.55175,0.0191,64,1,111
248,3554.6,11.7,180,-21.00000000000006,33052,-2959.600000000003,1.0000,0.54930,0.0192,64,0,111
249,3568.1,11.9,180,-21.000000000000092,33232,-2980.600000000003,1.0000,0.54684,0.0202,64,0,111
250,3574.3,4.6,46,-1.2999999999999936,33278,-2981.9000000000033,1.0000,0.54622,0.0201,64,1,112
251,3577.2,1.3,21,-0.04999999999999849,33299,-2981.9500000000035,1.0000,0.54593,0.0190,64,1,113
252,3592.2,13.3,180,-21.000000000000064,33479,-3002.9500000000035,1.0000,0.54347,0.0190,64,0,113
