episode,time,duration,steps,reward,steps_total,reward_total,tau,epsilon,loss,batch_size,goal,goals_total
83,1283.2,3.5,4,2.8000000000000003,12024,-1027.2000000000037,1.0000,0.83605,0.0121,64,1,28
84,1296.8,11.9,180,-21.000000000000092,12204,-1048.2000000000037,1.0000,0.83359,0.0170,64,0,28
85,1300.5,2.1,7,2.6500000000000004,12211,-1045.5500000000036,1.0000,0.83350,0.0108,64,1,29
86,1307.7,5.6,57,-1.8499999999999899,12268,-1047.4000000000035,1.0000,0.83272,0.0179,64,1,30
87,1317.1,7.7,90,-5.499999999999997,12358,-1052.9000000000035,1.0000,0.83149,0.0160,64,1,31
88,1325.5,6.8,78,-10.90000000000002,12436,-1063.8000000000036,1.0000,0.83043,0.0160,64,1,32
89,1340.5,13.3,169,-5.449999999999984,12605,-1069.2500000000036,1.0000,0.82812,0.0157,64,1,33
90,1354.4,12.3,180,-21.000000000000075,12785,-1090.2500000000036,1.0000,0.82567,0.0157,64,0,33
91,1368.0,12.0,180,-21.00000000000006,12965,-1111.2500000000036,1.0000,0.82322,0.0162,64,0,33
92,1381.8,12.2,180,-17.000000000000057,13145,-1128.2500000000036,1.0000,0.82076,0.0166,64,0,33
93,1396.1,12.6,180,-11.000000000000025,13325,-1139.2500000000036,1.0000,0.81831,0.0155,64,0,33
94,1400.3,2.7,16,-1.799999999999998,13341,-1141.0500000000036,1.0000,0.81809,0.0160,64,1,34
95,1412.5,10.5,132,-11.600000000000001,13473,-1152.6500000000035,1.0000,0.81629,0.0144,64,1,35
96,1422.8,8.7,107,-2.349999999999989,13580,-1155.0000000000034,1.0000,0.81483,0.0137,64,1,36
97,1436.5,12.1,180,-19.000000000000096,13760,-1174.0000000000034,1.0000,0.81237,0.0143,64,0,36
98,1450.3,12.2,180,-19.00000000000007,13940,-1193.0000000000034,1.0000,0.80992,0.0151,64,0,36
99,1463.9,12.0,180,-21.00000000000008,14120,-1214.0000000000034,1.0000,0.80747,0.0146,64,0,36
100,1513.4,12.4,180,-17.000000000000085,14300,-1231.0000000000034,1.0000,0.80501,0.0144,64,0,36
101,1527.4,12.4,180,-17.00000000000007,14480,-1248.0000000000034,1.0000,0.80256,0.0144,64,0,36
102,1531.0,1.9,5,2.75,14485,-1245.2500000000034,1.0000,0.80249,0.0113,64,1,37
103,1545.1,12.4,180,-11.000000000000021,14665,-1256.2500000000034,1.0000,0.80003,0.0142,64,0,37
104,1559.1,12.4,180,-13.000000000000028,14845,-1269.2500000000034,1.0000,0.79758,0.0139,64,0,37
105,1573.0,12.2,180,-15.000000000000021,15025,-1284.2500000000034,1.0000,0.79512,0.0129,64,0,37
106,1586.6,12.0,180,-21.000000000000092,15205,-1305.2500000000034,1.0000,0.79267,0.0156,64,0,37
107,1600.4,12.2,180,-17.00000000000008,15385,-1322.2500000000034,1.0000,0.79022,0.0138,64,0,37
108,1606.1,4.1,37,-0.8499999999999943,15422,-1323.1000000000033,1.0000,0.78971,0.0126,64,1,38
109,1616.0,8.3,98,-7.900000000000019,15520,-1331.0000000000034,1.0000,0.78837,0.0147,64,1,39
110,1628.9,11.2,143,-16.150000000000045,15663,-1347.1500000000035,1.0000,0.78642,0.0137,64,1,40
111,1633.5,3.0,19,2.05,15682,-1345.1000000000035,1.0000,0.78616,0.0113,64,1,41
112,1647.3,12.2,180,-15.000000000000078,15862,-1360.1000000000035,1.0000,0.78371,0.0151,64,0,41
113,1660.7,11.7,154,-14.700000000000074,16016,-1374.8000000000036,1.0000,0.78161,0.0135,64,1,42
114,1712.4,11.8,180,-23.0000000000001,16196,-1397.8000000000036,1.0000,0.77916,0.0133,64,0,42
115,1726.4,12.3,180,-15.000000000000057,16376,-1412.8000000000036,1.0000,0.77670,0.0137,64,0,42
116,1739.3,11.3,145,-12.250000000000036,16521,-1425.0500000000036,1.0000,0.77472,0.0150,64,1,43
117,1753.1,12.2,180,-21.000000000000092,16701,-1446.0500000000036,1.0000,0.77227,0.0149,64,0,43
118,1766.9,12.2,180,-17.00000000000006,16881,-1463.0500000000036,1.0000,0.76981,0.0145,64,0,43
119,1781.0,12.5,180,-8.999999999999993,17061,-1472.0500000000036,1.0000,0.76736,0.0148,64,0,43
120,1794.9,12.3,180,-25.000000000000078,17241,-1497.0500000000036,1.0000,0.76491,0.0146,64,0,43
121,1800.6,4.1,37,1.1499999999999992,17278,-1495.9000000000035,1.0000,0.76440,0.0160,64,1,44
122,1807.7,5.4,54,0.3000000000000016,17332,-1495.6000000000035,1.0000,0.76366,0.0135,64,1,45
123,1821.7,12.4,180,-15.000000000000092,17512,-1510.6000000000035,1.0000,0.76121,0.0139,64,0,45
124,1835.4,12.0,180,-25.000000000000092,17692,-1535.6000000000035,1.0000,0.75876,0.0136,64,0,45
125,1843.2,6.2,68,-6.400000000000014,17760,-1542.0000000000036,1.0000,0.75783,0.0134,64,1,46
126,1857.2,12.4,161,-15.050000000000047,17921,-1557.0500000000036,1.0000,0.75563,0.0138,64,1,47
127,1870.9,12.1,180,-19.000000000000085,18101,-1576.0500000000036,1.0000,0.75318,0.0143,64,0,47
128,1921.3,6.8,78,-4.899999999999986,18179,-1580.9500000000037,1.0000,0.75211,0.0149,64,1,48
129,1927.2,4.2,63,-6.15000000000001,18242,-1587.1000000000038,1.0000,0.75126,0.0130,64,1,49
130,1940.3,11.5,120,-9.000000000000053,18362,-1596.1000000000038,1.0000,0.74962,0.0137,64,1,50
131,1954.1,12.1,180,-21.000000000000043,18542,-1617.1000000000038,1.0000,0.74716,0.0148,64,0,50
132,1968.0,12.3,180,-15.000000000000021,18722,-1632.1000000000038,1.0000,0.74471,0.0137,64,0,50
133,1977.3,7.7,92,-5.599999999999995,18814,-1637.7000000000037,1.0000,0.74346,0.0143,64,1,51
134,1991.3,12.4,180,-11.000000000000021,18994,-1648.7000000000037,1.0000,0.74100,0.0135,64,0,51
135,2000.5,7.6,89,-11.450000000000006,19083,-1660.1500000000037,1.0000,0.73979,0.0137,64,1,52
136,2007.9,5.7,61,-2.049999999999989,19144,-1662.2000000000037,1.0000,0.73896,0.0135,64,1,53
137,2021.7,12.2,157,-14.850000000000058,19301,-1677.0500000000038,1.0000,0.73681,0.0143,64,1,54
138,2025.7,2.3,11,2.45,19312,-1674.6000000000038,1.0000,0.73666,0.0167,64,1,55
139,2039.7,12.4,180,-17.000000000000057,19492,-1691.6000000000038,1.0000,0.73421,0.0137,64,0,55
140,2047.2,5.9,62,-0.09999999999999698,19554,-1691.7000000000037,1.0000,0.73336,0.0114,64,1,56
141,2061.3,12.5,180,-13.000000000000028,19734,-1704.7000000000037,1.0000,0.73091,0.0132,64,0,56
142,2066.3,3.3,25,-0.249999999999996,19759,-1704.9500000000037,1.0000,0.73057,0.0122,64,1,57
143,2072.8,4.8,74,-12.700000000000024,19833,-1717.6500000000037,1.0000,0.72956,0.0139,64,1,58
144,2088.1,13.7,180,-23.0000000000001,20013,-1740.6500000000037,1.0000,0.72710,0.0157,64,0,58
145,2145.9,13.6,180,-23.0000000000001,20193,-1763.6500000000037,1.0000,0.72465,0.0359,64,0,58
146,2150.0,2.5,14,0.3000000000000007,20207,-1763.3500000000038,1.0000,0.72446,0.0384,64,1,59
147,2159.7,8.0,97,-9.850000000000033,20304,-1773.200000000004,1.0000,0.72314,0.0340,64,1,60
148,2173.7,12.4,180,-13.000000000000021,20484,-1786.200000000004,1.0000,0.72068,0.0314,64,0,60
149,2178.2,2.9,19,0.050000000000001155,20503,-1786.150000000004,1.0000,0.72042,0.0275,64,1,61
150,2183.8,4.0,35,-0.7499999999999996,20538,-1786.900000000004,1.0000,0.71995,0.0291,64,1,62
151,2197.4,11.9,180,-21.000000000000085,20718,-1807.900000000004,1.0000,0.71749,0.0286,64,0,62
152,2208.8,9.8,119,-6.949999999999998,20837,-1814.850000000004,1.0000,0.71587,0.0254,64,1,63
153,2222.7,12.3,180,-17.000000000000092,21017,-1831.850000000004,1.0000,0.71341,0.0259,64,0,63
154,2236.0,11.7,180,-23.000000000000096,21197,-1854.850000000004,1.0000,0.71096,0.0251,64,0,63
155,2240.0,2.3,36,-6.800000000000003,21233,-1861.650000000004,1.0000,0.71047,0.0227,64,1,64
156,2249.1,7.5,62,-0.09999999999999698,21295,-1861.7500000000039,1.0000,0.70962,0.0244,64,1,65
157,2258.1,7.4,85,-5.2499999999999885,21380,-1867.0000000000039,1.0000,0.70846,0.0229,64,1,66
158,2272.0,12.2,180,-13.000000000000028,21560,-1880.0000000000039,1.0000,0.70601,0.0224,64,0,66
159,2279.1,5.5,80,-11.000000000000007,21640,-1891.0000000000039,1.0000,0.70492,0.0228,64,1,67
160,2289.2,8.5,76,-2.7999999999999865,21716,-1893.8000000000038,1.0000,0.70388,0.0222,64,1,68
161,2293.1,2.3,10,0.5000000000000009,21726,-1893.3000000000038,1.0000,0.70375,0.0194,64,1,69
162,2303.4,8.7,105,-16.250000000000046,21831,-1909.5500000000038,1.0000,0.70231,0.0226,64,1,70
163,2317.1,12.0,180,-23.000000000000078,22011,-1932.5500000000038,1.0000,0.69986,0.0216,64,0,70
164,2372.4,12.4,180,-17.000000000000085,22191,-1949.5500000000038,1.0000,0.69740,0.0209,64,0,70
165,2381.3,7.2,106,-4.299999999999989,22297,-1953.8500000000038,1.0000,0.69596,0.0209,64,1,71
166,2396.9,14.0,180,-15.000000000000057,22477,-1968.8500000000038,1.0000,0.69350,0.0192,64,0,71
167,2403.1,4.6,44,-1.2000000000000002,22521,-1970.0500000000038,1.0000,0.69290,0.0185,64,1,72
168,2417.0,12.3,180,-17.00000000000006,22701,-1987.0500000000038,1.0000,0.69045,0.0197,64,0,72
169,2431.1,12.4,180,-19.000000000000092,22881,-2006.0500000000038,1.0000,0.68800,0.0195,64,0,72
170,2438.2,5.5,56,0.20000000000000195,22937,-2005.8500000000038,1.0000,0.68723,0.0175,64,1,73
171,2451.7,11.8,180,-23.000000000000064,23117,-2028.8500000000038,1.0000,0.68478,0.0180,64,0,73
172,2465.0,11.7,150,-12.500000000000046,23267,-2041.3500000000038,1.0000,0.68273,0.0186,64,1,74
173,2468.7,2.0,6,2.7,23273,-2038.6500000000037,1.0000,0.68265,0.0132,64,1,75
174,2482.6,12.3,180,-21.000000000000057,23453,-2059.6500000000037,1.0000,0.68020,0.0181,64,0,75
175,2488.2,3.9,34,-2.699999999999994,23487,-2062.3500000000035,1.0000,0.67973,0.0193,64,1,76
176,2502.4,12.6,162,-17.10000000000008,23649,-2079.4500000000035,1.0000,0.67752,0.0185,64,1,77
177,2516.3,12.3,180,-11.000000000000021,23829,-2090.4500000000035,1.0000,0.67507,0.0185,64,0,77
178,2529.9,11.9,180,-21.00000000000011,24009,-2111.4500000000035,1.0000,0.67261,0.0185,64,0,77
179,2581.0,9.8,121,-7.050000000000021,24130,-2118.5000000000036,1.0000,0.67096,0.0176,64,1,78
180,2591.2,8.5,100,-8.000000000000004,24230,-2126.5000000000036,1.0000,0.66960,0.0197,64,1,79
181,2604.1,11.3,144,-12.200000000000035,24374,-2138.7000000000035,1.0000,0.66764,0.0178,64,1,80
182,2607.1,1.3,20,-1.9999999999999964,24394,-2140.7000000000035,1.0000,0.66736,0.0172,64,1,81
183,2622.7,14.0,180,-19.000000000000053,24574,-2159.7000000000035,1.0000,0.66491,0.0156,64,0,81
184,2637.0,12.6,180,-11.000000000000021,24754,-2170.7000000000035,1.0000,0.66245,0.0170,64,0,81
185,2650.9,12.3,180,-11.000000000000021,24934,-2181.7000000000035,1.0000,0.66000,0.0166,64,0,81
186,2664.4,11.9,148,-12.40000000000007,25082,-2194.1000000000035,1.0000,0.65798,0.0172,64,1,82
187,2669.0,2.9,20,2.0,25102,-2192.1000000000035,1.0000,0.65771,0.0154,64,1,83
188,2682.6,12.0,180,-27.000000000000092,25282,-2219.1000000000035,1.0000,0.65525,0.0159,64,0,83
189,2692.3,8.1,95,-9.750000000000032,25377,-2228.8500000000035,1.0000,0.65396,0.0165,64,1,84
190,2701.0,7.0,81,-9.050000000000018,25458,-2237.9000000000037,1.0000,0.65285,0.0161,64,1,85
191,2715.0,12.4,180,-17.000000000000064,25638,-2254.9000000000037,1.0000,0.65040,0.0169,64,0,85
192,2728.6,12.0,180,-25.000000000000092,25818,-2279.9000000000037,1.0000,0.64794,0.0161,64,0,85
193,2742.4,12.1,153,-10.65000000000001,25971,-2290.550000000004,1.0000,0.64586,0.0160,64,1,86
194,2754.8,10.8,137,-11.850000000000062,26108,-2302.4000000000037,1.0000,0.64399,0.0163,64,1,87
195,2811.6,14.1,180,-13.000000000000021,26288,-2315.4000000000037,1.0000,0.64154,0.0161,64,0,87
196,2825.3,12.1,180,-21.000000000000064,26468,-2336.4000000000037,1.0000,0.63908,0.0162,64,0,87
197,2839.1,12.2,180,-17.000000000000068,26648,-2353.4000000000037,1.0000,0.63663,0.0156,64,0,87
198,2851.4,10.7,132,-9.600000000000023,26780,-2363.0000000000036,1.0000,0.63483,0.0155,64,1,88
199,2865.0,12.0,180,-23.000000000000092,26960,-2386.0000000000036,1.0000,0.63237,0.0156,64,0,88
200,2873.2,6.6,72,-4.599999999999992,27032,-2390.6000000000035,1.0000,0.63139,0.0172,64,1,89
201,2877.0,2.1,32,1.3999999999999995,27064,-2389.2000000000035,1.0000,0.63095,0.0129,64,1,90
202,2892.4,13.8,180,-19.00000000000003,27244,-2408.2000000000035,1.0000,0.62850,0.0166,64,0,90
203,2907.1,13.1,172,-19.600000000000094,27416,-2427.8000000000034,1.0000,0.62615,0.0158,64,1,91
204,2916.6,7.9,91,-9.55000000000003,27507,-2437.3500000000035,1.0000,0.62491,0.0162,64,1,92
205,2929.6,11.4,142,-8.10000000000003,27649,-2445.4500000000035,1.0000,0.62298,0.0165,64,1,93
206,2943.4,12.1,180,-19.000000000000068,27829,-2464.4500000000035,1.0000,0.62052,0.0164,64,0,93
207,2946.9,1.9,4,2.8000000000000003,27833,-2461.6500000000033,1.0000,0.62047,0.0178,64,1,94
208,2960.8,12.3,180,-11.000000000000028,28013,-2472.6500000000033,1.0000,0.61801,0.0154,64,0,94
209,3009.0,5.2,53,-5.650000000000003,28066,-2478.3000000000034,1.0000,0.61729,0.0164,64,1,95
210,3022.9,12.3,180,-13.00000000000006,28246,-2491.3000000000034,1.0000,0.61484,0.0167,64,0,95
211,3036.5,12.0,180,-23.000000000000057,28426,-2514.3000000000034,1.0000,0.61238,0.0158,64,0,95
212,3046.4,8.2,98,-5.900000000000001,28524,-2520.2000000000035,1.0000,0.61104,0.0173,64,1,96
213,3060.6,12.6,180,-19.000000000000053,28704,-2539.2000000000035,1.0000,0.60859,0.0157,64,0,96
214,3074.6,12.4,180,-13.000000000000057,28884,-2552.2000000000035,1.0000,0.60613,0.0171,64,0,96
215,3088.2,12.0,180,-19.000000000000036,29064,-2571.2000000000035,1.0000,0.60368,0.0156,64,0,96
216,3102.1,12.2,180,-23.0000000000001,29244,-2594.2000000000035,1.0000,0.60123,0.0161,64,0,96
217,3115.6,11.9,180,-19.000000000000057,29424,-2613.2000000000035,1.0000,0.59877,0.0160,64,0,96
218,3129.2,12.0,180,-19.000000000000057,29604,-2632.2000000000035,1.0000,0.59632,0.0161,64,0,96
219,3143.1,12.2,180,-15.000000000000032,29784,-2647.2000000000035,1.0000,0.59386,0.0171,64,0,96
220,3154.5,9.8,119,-10.949999999999989,29903,-2658.1500000000033,1.0000,0.59224,0.0155,64,1,97
221,3168.5,12.3,180,-23.000000000000092,30083,-2681.1500000000033,1.0000,0.58978,0.0235,64,0,97
222,3224.5,11.8,180,-23.000000000000092,30263,-2704.1500000000033,1.0000,0.58733,0.0312,64,0,97
223,3227.9,1.8,2,2.9000000000000004,30265,-2701.250000000003,1.0000,0.58730,0.0351,64,1,98
224,3242.0,12.5,180,-15.000000000000057,30445,-2716.250000000003,1.0000,0.58485,0.0283,64,0,98
225,3248.3,4.6,44,-1.1999999999999984,30489,-2717.450000000003,1.0000,0.58425,0.0277,64,1,99
226,3262.3,12.4,180,-13.00000000000006,30669,-2730.450000000003,1.0000,0.58179,0.0284,64,0,99
227,3276.6,12.6,180,-13.00000000000005,30849,-2743.450000000003,1.0000,0.57934,0.0264,64,0,99
228,3285.0,6.8,73,-0.649999999999995,30922,-2744.100000000003,1.0000,0.57834,0.0271,64,1,100
229,3288.1,1.5,23,-0.1499999999999968,30945,-2744.250000000003,1.0000,0.57803,0.0239,64,1,101
230,3293.8,4.0,11,2.45,30956,-2741.8000000000034,1.0000,0.57788,0.0230,64,1,102
231,3300.5,5.0,51,-11.550000000000018,31007,-2753.3500000000035,1.0000,0.57718,0.0278,64,1,103
232,3314.6,12.5,180,-15.000000000000053,31187,-2768.3500000000035,1.0000,0.57473,0.0254,64,0,103
233,3328.5,12.2,180,-15.000000000000021,31367,-2783.3500000000035,1.0000,0.57228,0.0235,64,0,103
234,3335.4,5.3,55,-3.749999999999993,31422,-2787.1000000000035,1.0000,0.57153,0.0253,64,1,104
235,3349.4,12.4,180,-17.000000000000064,31602,-2804.1000000000035,1.0000,0.56907,0.0234,64,0,104
236,3351.6,0.6,9,0.5500000000000007,31611,-2803.5500000000034,1.0000,0.56895,0.0262,64,1,105
237,3364.4,11.1,118,-18.900000000000045,31729,-2822.4500000000035,1.0000,0.56734,0.0229,64,1,106
238,3378.1,12.0,180,-19.000000000000092,31909,-2841.4500000000035,1.0000,0.56488,0.0234,64,0,106
239,3392.1,12.4,180,-15.000000000000082,32089,-2856.4500000000035,1.0000,0.56243,0.0240,64,0,106
240,3449.2,12.2,180,-15.000000000000064,32269,-2871.4500000000035,1.0000,0.55998,0.0221,64,0,106
241,3463.8,12.9,180,-8.999999999999993,32449,-2880.4500000000035,1.0000,0.55752,0.0205,64,0,106
242,3477.7,12.3,180,-19.000000000000092,32629,-2899.4500000000035,1.0000,0.55507,0.0216,64,0,106
243,3490.9,11.6,144,-8.2,32773,-2907.6500000000033,1.0000,0.55310,0.0203,64,1,107
244,3504.4,11.9,180,-21.000000000000057,32953,-2928.6500000000033,1.0000,0.55065,0.0219,64,0,107
245,3516.2,10.1,124,-9.200000000000031,33077,-2937.850000000003,1.0000,0.54896,0.0206,64,1,108
246,3525.5,7.7,91,-9.55,33168,-2947.4000000000033,1.0000,0.54772,0.0220,64,1,109
247,3539.6,12.4,180,-21.000000000000092,33348,-2968.4000000000033,1.0000,0.54526,0.0196,64,0,109
248,3553.3,12.1,180,-21.000000000000096,33528,-2989.4000000000033,1.0000,0.54281,0.0199,64,0,109
249,3560.0,5.0,50,-5.499999999999999,33578,-2994.9000000000033,1.0000,0.54212,0.0193,64,1,110
250,3574.0,12.4,180,-19.000000000000064,33758,-3013.9000000000033,1.0000,0.53967,0.0189,64,0,110
251,3587.7,12.1,180,-23.00000000000006,33938,-3036.9000000000033,1.0000,0.53722,0.0211,64,0,110
252,3601.9,12.5,180,-13.000000000000021,34118,-3049.9000000000033,1.0000,0.53476,0.0190,64,0,110
