episode,time,duration,steps,reward,steps_total,reward_total,tau,epsilon,loss,batch_size,goal,goals_total
31,475.4,9.5,118,7.10000000000002,4234,-11.69999999999974,1.0000,0.94228,0.0180,64,1,12
32,489.4,12.4,180,-0.999999999999991,4414,-12.699999999999731,1.0000,0.93982,0.0177,64,0,12
33,493.3,2.4,13,4.35,4427,-8.349999999999731,1.0000,0.93964,0.0205,64,1,13
34,507.3,12.4,180,-4.999999999999976,4607,-13.349999999999707,1.0000,0.93719,0.0175,64,0,13
35,515.8,6.9,81,6.950000000000006,4688,-6.3999999999997,1.0000,0.93609,0.0173,64,1,14
36,523.7,6.3,71,9.450000000000006,4759,3.0500000000003062,1.0000,0.93512,0.0168,64,1,15
37,537.0,11.7,150,1.5000000000000027,4909,4.550000000000309,1.0000,0.93307,0.0201,64,1,16
38,551.1,12.6,180,-8.999999999999993,5089,-4.449999999999684,1.0000,0.93062,0.0167,64,0,16
39,555.9,3.2,26,3.6999999999999993,5115,-0.7499999999996847,1.0000,0.93026,0.0144,64,1,17
40,570.1,12.6,180,-8.999999999999993,5295,-9.749999999999677,1.0000,0.92781,0.0155,64,0,17
41,584.0,12.3,180,-4.999999999999989,5475,-14.749999999999666,1.0000,0.92535,0.0150,64,0,17
42,598.1,12.5,180,-6.999999999999976,5655,-21.74999999999964,1.0000,0.92290,0.0145,64,0,17
43,611.9,12.2,180,-8.999999999999993,5835,-30.749999999999634,1.0000,0.92044,0.0137,64,0,17
44,625.7,12.2,180,1.0000000000000266,6015,-29.74999999999961,1.0000,0.91799,0.0154,64,0,17
45,687.6,12.1,180,-0.9999999999999853,6195,-30.749999999999595,1.0000,0.91554,0.0152,64,0,17
46,701.5,12.3,180,-0.9999999999999953,6375,-31.74999999999959,1.0000,0.91308,0.0159,64,0,17
47,715.3,12.2,180,-0.9999999999999848,6555,-32.749999999999574,1.0000,0.91063,0.0150,64,0,17
48,719.2,2.3,12,6.4,6567,-26.349999999999575,1.0000,0.91046,0.0134,64,1,18
49,733.0,12.2,180,3.0000000000000226,6747,-23.349999999999554,1.0000,0.90801,0.0151,64,0,18
50,746.3,11.8,180,7.000000000000003,6927,-16.34999999999955,1.0000,0.90555,0.0165,64,0,18
51,756.1,8.2,101,13.94999999999997,7028,-2.3999999999995794,1.0000,0.90418,0.0160,64,1,19
52,769.7,12.0,180,1.000000000000013,7208,-1.3999999999995663,1.0000,0.90172,0.0170,64,0,19
53,783.9,12.6,180,-4.9999999999999885,7388,-6.3999999999995545,1.0000,0.89927,0.0160,64,0,19
54,797.6,12.1,180,1.0000000000000195,7568,-5.399999999999535,1.0000,0.89681,0.0164,64,0,19
55,811.3,12.1,180,-6.999999999999976,7748,-12.399999999999512,1.0000,0.89436,0.0147,64,0,19
56,825.2,12.3,180,-1.0000000000000029,7928,-13.399999999999515,1.0000,0.89190,0.0136,64,0,19
57,839.1,12.3,180,-4.99999999999999,8108,-18.399999999999505,1.0000,0.88945,0.0145,64,0,19
58,899.5,13.6,180,-0.9999999999999928,8288,-19.399999999999498,1.0000,0.88699,0.0138,64,0,19
59,913.1,12.0,180,5.000000000000009,8468,-14.399999999999489,1.0000,0.88454,0.0145,64,0,19
60,927.2,12.5,180,-8.999999999999993,8648,-23.39999999999948,1.0000,0.88208,0.0148,64,0,19
61,934.8,6.1,68,1.6000000000000036,8716,-21.799999999999475,1.0000,0.88116,0.0142,64,1,20
62,942.3,5.9,62,3.899999999999999,8778,-17.899999999999476,1.0000,0.88031,0.0141,64,1,21
63,955.8,11.9,180,1.000000000000017,8958,-16.89999999999946,1.0000,0.87786,0.0147,64,0,21
64,969.7,12.3,180,-0.9999999999999933,9138,-17.89999999999945,1.0000,0.87540,0.0151,64,0,21
65,978.3,7.0,82,4.9000000000000075,9220,-12.999999999999444,1.0000,0.87428,0.0146,64,1,22
66,992.0,12.1,180,1.0000000000000266,9400,-11.999999999999417,1.0000,0.87183,0.0143,64,0,22
67,1005.5,12.0,180,3.0000000000000284,9580,-8.999999999999389,1.0000,0.86938,0.0139,64,0,22
68,1019.3,12.2,180,1.000000000000008,9760,-7.999999999999381,1.0000,0.86692,0.0140,64,0,22
69,1023.9,3.0,23,1.8499999999999999,9783,-6.149999999999381,1.0000,0.86661,0.0162,64,1,23
70,1038.3,12.8,168,2.599999999999997,9951,-3.5499999999993843,1.0000,0.86432,0.0138,64,1,24
71,1052.5,12.6,180,-6.999999999999985,10131,-10.549999999999368,1.0000,0.86186,0.0481,64,0,24
72,1097.7,4.0,36,5.199999999999999,10167,-5.349999999999369,1.0000,0.86137,0.0597,64,1,25
73,1103.0,3.7,34,7.300000000000002,10201,1.9500000000006326,1.0000,0.86091,0.0543,64,1,26
74,1112.8,8.2,98,4.100000000000003,10299,6.050000000000636,1.0000,0.85957,0.0466,64,1,27
75,1119.2,4.8,48,0.6000000000000005,10347,6.650000000000636,1.0000,0.85892,0.0419,64,1,28
76,1126.4,5.7,65,5.75,10412,12.400000000000636,1.0000,0.85803,0.0391,64,1,29
77,1135.8,7.8,95,6.25000000000001,10507,18.650000000000645,1.0000,0.85673,0.0390,64,1,30
78,1142.1,4.7,48,4.6000000000000005,10555,23.250000000000647,1.0000,0.85608,0.0366,64,1,31
79,1149.3,5.6,60,1.999999999999999,10615,25.250000000000647,1.0000,0.85526,0.0366,64,1,32
80,1163.1,12.3,180,-0.9999999999999821,10795,24.250000000000664,1.0000,0.85281,0.0320,64,0,32
81,1177.3,12.6,158,1.1000000000000116,10953,25.350000000000676,1.0000,0.85065,0.0308,64,1,33
82,1183.3,4.5,65,3.7499999999999982,11018,29.100000000000676,1.0000,0.84977,0.0283,64,1,34
83,1198.5,13.6,180,-1.000000000000001,11198,28.100000000000676,1.0000,0.84731,0.0259,64,0,34
84,1212.4,12.4,180,-2.999999999999991,11378,25.100000000000684,1.0000,0.84486,0.0243,64,0,34
85,1225.1,11.1,137,-3.8499999999999837,11515,21.2500000000007,1.0000,0.84299,0.0220,64,1,35
86,1239.9,13.2,170,2.5000000000000218,11685,23.75000000000072,1.0000,0.84067,0.0206,64,1,36
87,1253.7,12.3,180,-0.999999999999986,11865,22.750000000000735,1.0000,0.83822,0.0204,64,0,36
88,1260.6,5.3,54,4.3,11919,27.050000000000736,1.0000,0.83748,0.0209,64,1,37
89,1274.6,12.4,180,-2.9999999999999796,12099,24.050000000000757,1.0000,0.83502,0.0191,64,0,37
90,1328.8,13.9,180,-2.9999999999999867,12279,21.05000000000077,1.0000,0.83257,0.0180,64,0,37
91,1332.1,1.8,3,2.85,12282,23.900000000000773,1.0000,0.83253,0.0195,64,1,38
92,1345.7,12.0,180,3.000000000000007,12462,26.90000000000078,1.0000,0.83007,0.0178,64,0,38
93,1353.6,6.3,71,3.4499999999999984,12533,30.35000000000078,1.0000,0.82911,0.0159,64,1,39
94,1358.0,2.8,20,6.000000000000002,12553,36.35000000000078,1.0000,0.82883,0.0189,64,1,40
95,1371.7,12.1,180,4.999999999999983,12733,41.35000000000077,1.0000,0.82638,0.0170,64,0,40
96,1385.6,12.3,180,5.00000000000003,12913,46.3500000000008,1.0000,0.82392,0.0171,64,0,40
97,1399.9,12.6,180,-8.999999999999993,13093,37.350000000000804,1.0000,0.82147,0.0155,64,0,40
98,1413.8,12.4,180,1.0000000000000009,13273,38.350000000000804,1.0000,0.81902,0.0178,64,0,40
99,1424.4,9.1,113,11.350000000000009,13386,49.70000000000081,1.0000,0.81747,0.0173,64,1,41
100,1438.0,12.0,180,3.000000000000004,13566,52.70000000000082,1.0000,0.81502,0.0162,64,0,41
101,1451.6,12.0,180,3.000000000000014,13746,55.700000000000834,1.0000,0.81257,0.0161,64,0,41
102,1462.8,9.7,120,7.000000000000011,13866,62.70000000000084,1.0000,0.81093,0.0143,64,1,42
103,1477.0,12.6,180,-4.999999999999985,14046,57.700000000000855,1.0000,0.80847,0.0158,64,0,42
104,1528.8,14.1,180,1.0000000000000107,14226,58.70000000000087,1.0000,0.80602,0.0156,64,0,42
105,1532.5,2.1,9,2.5500000000000003,14235,61.25000000000087,1.0000,0.80590,0.0146,64,1,43
106,1545.6,11.6,180,5.000000000000029,14415,66.2500000000009,1.0000,0.80344,0.0154,64,0,43
107,1558.9,11.7,150,5.500000000000007,14565,71.75000000000091,1.0000,0.80140,0.0169,64,1,44
108,1573.2,12.7,180,-8.999999999999993,14745,62.75000000000092,1.0000,0.79894,0.0158,64,0,44
109,1586.8,12.0,180,3.0000000000000187,14925,65.75000000000094,1.0000,0.79649,0.0155,64,0,44
110,1600.8,12.4,180,3.0000000000000027,15105,68.75000000000094,1.0000,0.79403,0.0139,64,0,44
111,1614.7,12.3,180,2.9999999999999973,15285,71.75000000000094,1.0000,0.79158,0.0146,64,0,44
112,1628.8,12.6,180,-2.9999999999999885,15465,68.75000000000095,1.0000,0.78912,0.0138,64,0,44
113,1642.8,12.4,180,1.0000000000000084,15645,69.75000000000097,1.0000,0.78667,0.0149,64,0,44
114,1655.0,10.7,157,3.150000000000004,15802,72.90000000000097,1.0000,0.78453,0.0134,64,1,45
115,1670.6,14.0,180,-4.999999999999978,15982,67.900000000001,1.0000,0.78207,0.0136,64,0,45
116,1681.7,9.6,122,10.899999999999988,16104,78.80000000000099,1.0000,0.78041,0.0148,64,1,46
117,1737.9,12.1,180,7.000000000000014,16284,85.800000000001,1.0000,0.77796,0.0134,64,0,46
118,1752.1,12.6,180,-6.999999999999985,16464,78.80000000000102,1.0000,0.77550,0.0135,64,0,46
119,1765.8,12.2,180,-0.9999999999999879,16644,77.80000000000103,1.0000,0.77305,0.0130,64,0,46
120,1769.1,1.7,2,2.9000000000000004,16646,80.70000000000104,1.0000,0.77302,0.0141,64,1,47
121,1779.4,8.8,106,1.7,16752,82.40000000000104,1.0000,0.77157,0.0141,64,1,48
122,1793.3,12.3,180,-2.9999999999999982,16932,79.40000000000104,1.0000,0.76912,0.0135,64,0,48
123,1806.9,12.1,154,7.300000000000011,17086,86.70000000000105,1.0000,0.76702,0.0138,64,1,49
124,1820.7,12.2,180,1.0000000000000093,17266,87.70000000000107,1.0000,0.76456,0.0136,64,0,49
125,1834.7,12.5,180,-2.999999999999997,17446,84.70000000000107,1.0000,0.76211,0.0139,64,0,49
126,1840.8,4.5,46,6.7000000000000055,17492,91.40000000000107,1.0000,0.76148,0.0147,64,1,50
127,1844.7,2.3,11,2.45,17503,93.85000000000107,1.0000,0.76133,0.0130,64,1,51
128,1858.4,12.2,180,-4.999999999999984,17683,88.85000000000109,1.0000,0.75888,0.0140,64,0,51
129,1872.1,12.2,156,5.2000000000000055,17839,94.05000000000109,1.0000,0.75675,0.0137,64,1,52
130,1879.4,5.6,60,8.000000000000009,17899,102.0500000000011,1.0000,0.75593,0.0127,64,1,53
131,1893.3,12.4,180,-2.9999999999999893,18079,99.05000000000112,1.0000,0.75348,0.0122,64,0,53
132,1949.2,14.5,167,-1.3499999999999783,18246,97.70000000000114,1.0000,0.75120,0.0131,64,1,54
133,1958.8,8.0,96,4.200000000000007,18342,101.90000000000114,1.0000,0.74989,0.0128,64,1,55
134,1972.6,12.3,158,5.100000000000023,18500,107.00000000000117,1.0000,0.74774,0.0126,64,1,56
135,1986.5,12.3,180,3.0000000000000275,18680,110.0000000000012,1.0000,0.74528,0.0124,64,0,56
136,2000.1,12.0,180,3.000000000000025,18860,113.00000000000122,1.0000,0.74283,0.0122,64,0,56
137,2008.0,6.4,71,3.4499999999999984,18931,116.45000000000122,1.0000,0.74186,0.0124,64,1,57
138,2012.0,2.5,14,4.3,18945,120.75000000000122,1.0000,0.74167,0.0148,64,1,58
139,2025.9,12.3,180,-2.999999999999996,19125,117.75000000000122,1.0000,0.73921,0.0123,64,0,58
140,2039.9,12.3,180,1.0000000000000195,19305,118.75000000000124,1.0000,0.73676,0.0127,64,0,58
141,2048.9,7.5,85,4.750000000000005,19390,123.50000000000124,1.0000,0.73560,0.0137,64,1,59
142,2062.7,12.2,180,5.000000000000018,19570,128.50000000000125,1.0000,0.73315,0.0126,64,0,59
143,2077.3,13.1,171,10.450000000000008,19741,138.95000000000127,1.0000,0.73081,0.0121,64,1,60
144,2091.2,12.4,180,1.0000000000000133,19921,139.95000000000127,1.0000,0.72836,0.0129,64,0,60
145,2106.3,13.5,175,0.2500000000000231,20096,140.2000000000013,1.0000,0.72597,0.0385,64,1,61
146,2162.5,12.1,180,3.0000000000000266,20276,143.20000000000132,1.0000,0.72352,0.0453,64,0,61
147,2176.5,12.4,180,-2.999999999999976,20456,140.20000000000135,1.0000,0.72106,0.0417,64,0,61
148,2188.7,10.7,132,8.400000000000002,20588,148.60000000000136,1.0000,0.71926,0.0388,64,1,62
149,2202.6,12.3,180,-2.999999999999976,20768,145.6000000000014,1.0000,0.71681,0.0361,64,0,62
150,2216.7,12.5,180,-0.9999999999999982,20948,144.6000000000014,1.0000,0.71435,0.0350,64,0,62
151,2230.4,12.1,180,3.0000000000000195,21128,147.60000000000142,1.0000,0.71190,0.0321,64,0,62
152,2234.0,2.0,7,4.65,21135,152.25000000000142,1.0000,0.71180,0.0323,64,1,63
153,2245.6,10.1,129,14.549999999999958,21264,166.80000000000138,1.0000,0.71005,0.0299,64,1,64
154,2257.6,10.4,131,6.450000000000004,21395,173.2500000000014,1.0000,0.70826,0.0304,64,1,65
155,2271.5,12.3,180,1.000000000000024,21575,174.25000000000142,1.0000,0.70580,0.0302,64,0,65
156,2278.0,4.9,51,6.450000000000004,21626,180.70000000000144,1.0000,0.70511,0.0288,64,1,66
157,2291.7,12.2,180,1.0000000000000027,21806,181.70000000000144,1.0000,0.70265,0.0299,64,0,66
158,2305.8,12.5,180,-0.999999999999983,21986,180.70000000000147,1.0000,0.70020,0.0271,64,0,66
159,2319.2,11.8,180,3.0000000000000195,22166,183.7000000000015,1.0000,0.69775,0.0257,64,0,66
160,2359.0,7.2,85,6.750000000000006,22251,190.4500000000015,1.0000,0.69659,0.0252,64,1,67
161,2370.3,9.8,95,2.25,22346,192.7000000000015,1.0000,0.69529,0.0240,64,1,68
162,2385.0,13.1,169,4.550000000000001,22515,197.2500000000015,1.0000,0.69299,0.0252,64,1,69
163,2399.0,12.5,180,1.0000000000000075,22695,198.2500000000015,1.0000,0.69053,0.0237,64,0,69
164,2408.4,7.8,92,4.400000000000011,22787,202.6500000000015,1.0000,0.68928,0.0233,64,1,70
165,2414.2,4.2,42,4.900000000000005,22829,207.55000000000152,1.0000,0.68870,0.0219,64,1,71
166,2428.2,12.4,180,1.0000000000000142,23009,208.55000000000155,1.0000,0.68625,0.0223,64,0,71
167,2442.1,12.4,180,5.000000000000024,23189,213.55000000000157,1.0000,0.68380,0.0217,64,0,71
168,2456.2,12.5,180,3.0000000000000133,23369,216.55000000000157,1.0000,0.68134,0.0216,64,0,71
169,2466.9,9.1,115,5.250000000000019,23484,221.8000000000016,1.0000,0.67977,0.0205,64,1,72
170,2482.2,13.7,180,4.00000000000001,23664,225.8000000000016,1.0000,0.67732,0.0203,64,1,73
171,2486.6,2.8,19,8.05,23683,233.85000000000161,1.0000,0.67706,0.0206,64,1,74
172,2497.4,9.3,113,5.35000000000001,23796,239.20000000000164,1.0000,0.67552,0.0195,64,1,75
173,2502.3,3.3,27,3.6499999999999995,23823,242.85000000000164,1.0000,0.67515,0.0252,64,1,76
174,2506.0,2.1,9,4.55,23832,247.40000000000165,1.0000,0.67503,0.0188,64,1,77
175,2514.7,7.1,79,1.0499999999999983,23911,248.45000000000167,1.0000,0.67395,0.0220,64,1,78
176,2528.5,12.3,180,1.0000000000000135,24091,249.45000000000167,1.0000,0.67150,0.0207,64,0,78
177,2574.5,8.5,84,8.800000000000008,24175,258.25000000000165,1.0000,0.67035,0.0195,64,1,79
178,2581.1,5.0,51,6.450000000000007,24226,264.70000000000164,1.0000,0.66965,0.0196,64,1,80
179,2592.4,9.7,122,10.899999999999945,24348,275.60000000000156,1.0000,0.66799,0.0204,64,1,81
180,2606.1,12.2,180,7.000000000000028,24528,282.6000000000016,1.0000,0.66554,0.0209,64,0,81
181,2619.9,12.2,180,5.000000000000014,24708,287.6000000000016,1.0000,0.66308,0.0196,64,0,81
182,2633.6,12.1,157,9.149999999999949,24865,296.7500000000016,1.0000,0.66094,0.0206,64,1,82
183,2647.1,12.0,159,15.049999999999997,25024,311.8000000000016,1.0000,0.65877,0.0194,64,1,83
184,2651.2,2.5,14,2.3000000000000003,25038,314.1000000000016,1.0000,0.65858,0.0193,64,1,84
185,2655.8,3.0,22,7.900000000000003,25060,322.0000000000016,1.0000,0.65828,0.0167,64,1,85
186,2662.5,5.2,53,8.350000000000001,25113,330.3500000000016,1.0000,0.65756,0.0200,64,1,86
187,2676.2,12.1,180,5.000000000000029,25293,335.35000000000167,1.0000,0.65510,0.0202,64,0,86
188,2690.0,12.2,155,5.250000000000018,25448,340.60000000000167,1.0000,0.65299,0.0194,64,1,87
189,2698.2,6.6,75,1.2500000000000022,25523,341.85000000000167,1.0000,0.65197,0.0193,64,1,88
190,2701.7,1.9,6,2.7,25529,344.55000000000166,1.0000,0.65189,0.0170,64,1,89
191,2705.5,2.2,34,3.2999999999999994,25563,347.85000000000167,1.0000,0.65142,0.0190,64,1,90
192,2720.8,13.7,180,3.0000000000000258,25743,350.85000000000167,1.0000,0.64897,0.0197,64,0,90
193,2724.2,1.9,5,2.75,25748,353.60000000000167,1.0000,0.64890,0.0137,64,1,91
194,2738.0,12.1,180,1.0000000000000115,25928,354.60000000000167,1.0000,0.64644,0.0190,64,0,91
195,2741.7,2.1,9,2.5500000000000003,25937,357.1500000000017,1.0000,0.64632,0.0216,64,1,92
196,2745.2,2.0,6,2.7,25943,359.85000000000167,1.0000,0.64624,0.0205,64,1,93
197,2754.8,8.0,95,6.250000000000006,26038,366.10000000000167,1.0000,0.64494,0.0194,64,1,94
198,2797.5,7.1,59,10.050000000000008,26097,376.1500000000017,1.0000,0.64414,0.0200,64,1,95
199,2806.8,7.7,93,8.35000000000001,26190,384.5000000000017,1.0000,0.64287,0.0203,64,1,96
200,2820.8,12.4,180,-0.9999999999999852,26370,383.5000000000017,1.0000,0.64042,0.0196,64,0,96
201,2831.2,8.9,130,6.500000000000002,26500,390.0000000000017,1.0000,0.63864,0.0196,64,1,97
202,2840.6,7.8,69,3.5499999999999985,26569,393.5500000000017,1.0000,0.63770,0.0186,64,1,98
203,2854.2,12.0,180,7.000000000000025,26749,400.5500000000017,1.0000,0.63525,0.0195,64,0,98
204,2866.8,11.1,139,0.050000000000000266,26888,400.6000000000017,1.0000,0.63335,0.0193,64,1,99
205,2875.9,7.5,88,8.600000000000009,26976,409.20000000000175,1.0000,0.63215,0.0198,64,1,100
206,2884.7,7.3,83,8.850000000000001,27059,418.0500000000018,1.0000,0.63102,0.0181,64,1,101
207,2898.8,12.5,180,-2.9999999999999956,27239,415.0500000000018,1.0000,0.62857,0.0185,64,0,101
208,2900.4,0.1,2,2.9000000000000004,27241,417.95000000000175,1.0000,0.62854,0.0145,64,1,102
209,2905.6,3.6,8,4.6,27249,422.5500000000018,1.0000,0.62843,0.0235,64,1,103
210,2919.2,11.9,180,5.000000000000029,27429,427.55000000000183,1.0000,0.62598,0.0187,64,0,103
211,2932.6,11.8,180,6.999999999999976,27609,434.55000000000183,1.0000,0.62352,0.0173,64,0,103
212,2937.5,3.4,27,7.65,27636,442.2000000000018,1.0000,0.62315,0.0153,64,1,104
213,2939.3,0.2,3,2.85,27639,445.05000000000183,1.0000,0.62311,0.0227,64,1,105
214,2954.8,13.9,180,1.0000000000000258,27819,446.05000000000183,1.0000,0.62066,0.0178,64,0,105
215,2959.1,2.8,41,2.9499999999999997,27860,449.0000000000018,1.0000,0.62010,0.0180,64,1,106
216,2971.7,11.0,116,11.2,27976,460.2000000000018,1.0000,0.61852,0.0170,64,1,107
217,2981.4,8.1,94,0.3000000000000056,28070,460.5000000000018,1.0000,0.61724,0.0180,64,1,108
218,3025.2,6.3,47,4.6499999999999995,28117,465.1500000000018,1.0000,0.61659,0.0184,64,1,109
219,3028.5,1.7,3,2.85,28120,468.0000000000018,1.0000,0.61655,0.0229,64,1,110
220,3032.1,2.0,7,2.6500000000000004,28127,470.6500000000018,1.0000,0.61646,0.0169,64,1,111
221,3035.4,1.8,3,2.85,28130,473.5000000000018,1.0000,0.61642,0.0197,64,1,112
222,3041.7,4.7,47,4.650000000000002,28177,478.1500000000018,1.0000,0.61578,0.0178,64,1,113
223,3049.9,6.7,76,5.200000000000012,28253,483.3500000000018,1.0000,0.61474,0.0180,64,1,114
224,3056.7,5.2,55,10.250000000000005,28308,493.6000000000018,1.0000,0.61399,0.0174,64,1,115
225,3060.7,2.4,13,6.3500000000000005,28321,499.9500000000018,1.0000,0.61381,0.0217,64,1,116
226,3074.6,12.3,180,-0.9999999999999839,28501,498.9500000000018,1.0000,0.61136,0.0178,64,0,116
227,3088.3,12.1,180,3.00000000000003,28681,501.95000000000186,1.0000,0.60890,0.0177,64,0,116
228,3102.5,12.7,180,-0.9999999999999858,28861,500.95000000000186,1.0000,0.60645,0.0172,64,0,116
229,3105.9,1.8,3,2.85,28864,503.8000000000019,1.0000,0.60641,0.0123,64,1,117
230,3120.2,12.7,169,8.549999999999999,29033,512.3500000000018,1.0000,0.60410,0.0174,64,1,118
231,3128.4,6.6,76,9.200000000000012,29109,521.5500000000019,1.0000,0.60307,0.0162,64,1,119
232,3134.1,4.2,40,5.000000000000004,29149,526.5500000000019,1.0000,0.60252,0.0155,64,1,120
233,3140.2,4.5,45,6.750000000000006,29194,533.3000000000019,1.0000,0.60191,0.0164,64,1,121
234,3153.9,12.1,180,4.999999999999999,29374,538.3000000000019,1.0000,0.59945,0.0175,64,0,121
235,3159.3,3.9,34,1.2999999999999994,29408,539.6000000000018,1.0000,0.59899,0.0156,64,1,122
236,3163.7,2.8,20,6.0,29428,545.6000000000018,1.0000,0.59872,0.0164,64,1,123
237,3169.1,3.8,34,7.3000000000000025,29462,552.9000000000018,1.0000,0.59825,0.0186,64,1,124
238,3182.8,12.1,180,7.0000000000000195,29642,559.9000000000018,1.0000,0.59580,0.0172,64,0,124
239,3189.8,5.4,57,6.149999999999999,29699,566.0500000000018,1.0000,0.59502,0.0176,64,1,125
240,3203.9,12.6,180,-2.9999999999999956,29879,563.0500000000018,1.0000,0.59257,0.0171,64,0,125
241,3207.7,2.2,10,4.5,29889,567.5500000000018,1.0000,0.59243,0.0157,64,1,126
242,3221.3,12.0,180,7.000000000000023,30069,574.5500000000018,1.0000,0.58998,0.0320,64,0,126
243,3271.7,13.6,180,10.999999999999982,30249,585.5500000000018,1.0000,0.58752,0.0531,64,0,126
244,3278.1,4.9,51,4.449999999999999,30300,590.0000000000018,1.0000,0.58683,0.0497,64,1,127
245,3281.9,2.2,10,6.5,30310,596.5000000000018,1.0000,0.58669,0.0452,64,1,128
246,3295.0,11.5,180,8.999999999999948,30490,605.5000000000018,1.0000,0.58423,0.0454,64,0,128
247,3303.4,6.8,80,11.00000000000001,30570,616.5000000000018,1.0000,0.58314,0.0480,64,1,129
248,3316.9,12.0,180,1.0000000000000187,30750,617.5000000000018,1.0000,0.58069,0.0428,64,0,129
249,3323.2,4.7,47,8.650000000000006,30797,626.1500000000018,1.0000,0.58005,0.0422,64,1,130
250,3336.7,11.9,180,5.000000000000003,30977,631.1500000000018,1.0000,0.57759,0.0411,64,0,130
251,3350.1,11.9,155,13.249999999999968,31132,644.4000000000018,1.0000,0.57548,0.0385,64,1,131
252,3363.8,12.1,158,9.10000000000001,31290,653.5000000000018,1.0000,0.57333,0.0380,64,1,132
253,3372.5,7.1,81,10.950000000000006,31371,664.4500000000019,1.0000,0.57222,0.0389,64,1,133
254,3383.6,9.5,123,14.849999999999962,31494,679.3000000000018,1.0000,0.57054,0.0373,64,1,134
255,3393.0,7.9,94,10.300000000000004,31588,689.6000000000017,1.0000,0.56926,0.0393,64,1,135
256,3399.5,4.9,77,11.149999999999991,31665,700.7500000000017,1.0000,0.56821,0.0354,64,1,136
257,3404.7,3.6,7,2.6500000000000004,31672,703.4000000000017,1.0000,0.56812,0.0344,64,1,137
258,3411.4,5.2,79,13.049999999999976,31751,716.4500000000016,1.0000,0.56704,0.0377,64,1,138
259,3419.8,6.8,57,8.150000000000002,31808,724.6000000000016,1.0000,0.56626,0.0380,64,1,139
260,3431.8,10.4,134,10.299999999999969,31942,734.9000000000016,1.0000,0.56443,0.0362,64,1,140
261,3440.2,6.8,80,16.999999999999982,32022,751.9000000000016,1.0000,0.56334,0.0333,64,1,141
