episode,time,duration,steps,reward,steps_total,reward_total,tau,epsilon,loss,batch_size,goal,goals_total
34,538.5,12.3,180,-4.999999999999985,4921,-25.04999999999967,1.0000,0.93291,0.0164,64,0,13
35,552.4,12.3,180,-0.9999999999999959,5101,-26.049999999999667,1.0000,0.93045,0.0156,64,0,13
36,562.9,8.9,107,5.650000000000001,5208,-20.399999999999665,1.0000,0.92899,0.0166,64,1,14
37,576.7,12.2,180,-0.9999999999999966,5388,-21.39999999999966,1.0000,0.92654,0.0165,64,0,14
38,589.0,10.7,133,-1.6499999999999844,5521,-23.049999999999645,1.0000,0.92473,0.0161,64,1,15
39,602.7,12.2,180,3.0000000000000018,5701,-20.049999999999642,1.0000,0.92227,0.0157,64,0,15
40,616.9,12.6,180,-4.9999999999999885,5881,-25.04999999999963,1.0000,0.91982,0.0157,64,0,15
41,620.3,1.8,4,2.8000000000000003,5885,-22.24999999999963,1.0000,0.91976,0.0299,64,1,16
42,634.0,12.1,180,1.0000000000000062,6065,-21.249999999999623,1.0000,0.91731,0.0169,64,0,16
43,682.8,12.1,137,12.149999999999952,6202,-9.099999999999671,1.0000,0.91544,0.0160,64,1,17
44,696.9,12.5,180,7.000000000000012,6382,-2.0999999999996586,1.0000,0.91299,0.0161,64,0,17
45,710.5,12.1,180,-2.9999999999999933,6562,-5.0999999999996515,1.0000,0.91053,0.0162,64,0,17
46,725.2,13.0,163,-5.14999999999998,6725,-10.24999999999963,1.0000,0.90831,0.0162,64,1,18
47,730.3,3.6,31,1.4499999999999995,6756,-8.799999999999631,1.0000,0.90788,0.0162,64,1,19
48,744.3,12.4,180,3.000000000000007,6936,-5.799999999999624,1.0000,0.90543,0.0154,64,0,19
49,748.2,2.3,34,3.2999999999999994,6970,-2.4999999999996247,1.0000,0.90497,0.0148,64,1,20
50,763.9,14.2,180,-2.9999999999999947,7150,-5.49999999999962,1.0000,0.90251,0.0156,64,0,20
51,777.7,12.3,180,1.0000000000000024,7330,-4.499999999999617,1.0000,0.90006,0.0147,64,0,20
52,791.6,12.3,180,-4.99999999999999,7510,-9.499999999999607,1.0000,0.89760,0.0153,64,0,20
53,805.0,11.8,180,6.999999999999971,7690,-2.4999999999996367,1.0000,0.89515,0.0157,64,0,20
54,813.2,6.7,76,9.200000000000006,7766,6.70000000000037,1.0000,0.89411,0.0166,64,1,21
55,818.6,3.8,59,8.050000000000008,7825,14.750000000000377,1.0000,0.89331,0.0173,64,1,22
56,834.4,14.2,180,-0.9999999999999937,8005,13.750000000000384,1.0000,0.89085,0.0159,64,0,22
57,894.5,13.9,180,5.000000000000018,8185,18.7500000000004,1.0000,0.88840,0.0156,64,0,22
58,903.4,7.4,93,10.349999999999975,8278,29.100000000000378,1.0000,0.88713,0.0158,64,1,23
59,911.0,6.0,65,3.7500000000000044,8343,32.850000000000385,1.0000,0.88624,0.0177,64,1,24
60,924.0,11.4,170,2.5000000000000067,8513,35.35000000000039,1.0000,0.88393,0.0146,64,1,25
61,939.5,14.0,180,-4.999999999999989,8693,30.350000000000403,1.0000,0.88147,0.0147,64,0,25
62,944.2,3.1,22,3.9,8715,34.250000000000405,1.0000,0.88117,0.0194,64,1,26
63,957.7,12.0,180,1.000000000000024,8895,35.250000000000426,1.0000,0.87872,0.0153,64,0,26
64,971.3,12.0,180,-2.999999999999984,9075,32.25000000000044,1.0000,0.87626,0.0150,64,0,26
65,984.8,11.9,180,7.000000000000029,9255,39.25000000000047,1.0000,0.87381,0.0151,64,0,26
66,988.1,1.8,3,2.85,9258,42.10000000000047,1.0000,0.87377,0.0276,64,1,27
67,1001.9,12.3,180,0.9999999999999962,9438,43.10000000000046,1.0000,0.87131,0.0149,64,0,27
68,1014.7,11.1,166,2.6999999999999997,9604,45.800000000000466,1.0000,0.86905,0.0155,64,1,28
69,1029.9,13.7,180,3.000000000000015,9784,48.80000000000048,1.0000,0.86659,0.0149,64,0,28
70,1043.5,12.0,180,-0.9999999999999848,9964,47.800000000000495,1.0000,0.86414,0.0153,64,0,28
71,1057.6,12.5,180,-1.0000000000000036,10144,46.800000000000495,1.0000,0.86168,0.0632,64,0,28
72,1103.9,7.5,67,3.6499999999999986,10211,50.45000000000049,1.0000,0.86077,0.0598,64,1,29
73,1117.8,12.3,180,-2.999999999999997,10391,47.45000000000049,1.0000,0.85832,0.0508,64,0,29
74,1123.2,3.8,33,7.350000000000004,10424,54.800000000000495,1.0000,0.85787,0.0432,64,1,30
75,1129.5,4.8,45,0.75,10469,55.550000000000495,1.0000,0.85725,0.0463,64,1,31
76,1143.5,12.4,180,-6.999999999999985,10649,48.55000000000051,1.0000,0.85480,0.0423,64,0,31
77,1157.2,12.1,180,-0.9999999999999934,10829,47.550000000000516,1.0000,0.85234,0.0366,64,0,31
78,1170.9,12.2,180,5.000000000000012,11009,52.55000000000053,1.0000,0.84989,0.0340,64,0,31
79,1184.4,11.9,180,-0.9999999999999839,11189,51.550000000000544,1.0000,0.84743,0.0295,64,0,31
80,1187.8,1.8,4,2.8000000000000003,11193,54.35000000000054,1.0000,0.84738,0.0392,64,1,32
81,1201.6,12.3,180,1.0000000000000073,11373,55.35000000000055,1.0000,0.84492,0.0263,64,0,32
82,1206.0,2.8,20,3.999999999999999,11393,59.35000000000055,1.0000,0.84465,0.0238,64,1,33
83,1216.9,9.3,115,3.2500000000000027,11508,62.60000000000055,1.0000,0.84308,0.0254,64,1,34
84,1230.8,12.4,180,-0.9999999999999967,11688,61.60000000000055,1.0000,0.84063,0.0241,64,0,34
85,1244.8,12.4,180,-6.999999999999985,11868,54.60000000000056,1.0000,0.83817,0.0226,64,0,34
86,1258.6,12.2,180,1.0000000000000062,12048,55.60000000000057,1.0000,0.83572,0.0209,64,0,34
87,1305.0,6.6,50,2.499999999999999,12098,58.10000000000057,1.0000,0.83504,0.0205,64,1,35
88,1318.6,12.0,151,1.450000000000005,12249,59.55000000000057,1.0000,0.83298,0.0191,64,1,36
89,1324.2,4.1,36,1.1999999999999993,12285,60.75000000000057,1.0000,0.83249,0.0218,64,1,37
90,1327.8,2.0,6,2.7,12291,63.45000000000057,1.0000,0.83241,0.0129,64,1,38
91,1341.7,12.4,180,-4.999999999999992,12471,58.45000000000058,1.0000,0.82995,0.0185,64,0,38
92,1355.6,12.3,180,-2.999999999999997,12651,55.45000000000058,1.0000,0.82750,0.0189,64,0,38
93,1369.4,12.2,180,3.000000000000014,12831,58.45000000000059,1.0000,0.82504,0.0175,64,0,38
94,1382.9,12.0,180,3.000000000000017,13011,61.45000000000061,1.0000,0.82259,0.0178,64,0,38
95,1396.7,12.2,175,4.2499999999999964,13186,65.7000000000006,1.0000,0.82020,0.0179,64,1,39
96,1404.5,6.3,47,4.6499999999999995,13233,70.3500000000006,1.0000,0.81956,0.0175,64,1,40
97,1417.9,11.8,180,1.0000000000000098,13413,71.35000000000062,1.0000,0.81711,0.0164,64,0,40
98,1432.1,12.6,180,-8.999999999999993,13593,62.35000000000063,1.0000,0.81465,0.0164,64,0,40
99,1445.8,12.1,180,-0.999999999999991,13773,61.350000000000634,1.0000,0.81220,0.0166,64,0,40
100,1459.7,12.4,180,-0.9999999999999963,13953,60.35000000000064,1.0000,0.80974,0.0164,64,0,40
101,1467.4,6.1,71,9.45000000000001,14024,69.80000000000065,1.0000,0.80877,0.0163,64,1,41
102,1524.3,13.9,180,1.0000000000000027,14204,70.80000000000065,1.0000,0.80632,0.0151,64,0,41
103,1537.8,11.9,180,5.000000000000025,14384,75.80000000000068,1.0000,0.80387,0.0156,64,0,41
104,1551.6,12.3,180,-0.9999999999999848,14564,74.8000000000007,1.0000,0.80141,0.0155,64,0,41
105,1565.4,12.3,180,5.000000000000026,14744,79.80000000000072,1.0000,0.79896,0.0166,64,0,41
106,1579.1,12.1,180,-0.9999999999999983,14924,78.80000000000072,1.0000,0.79650,0.0159,64,0,41
107,1585.8,5.2,55,6.250000000000009,14979,85.05000000000074,1.0000,0.79575,0.0160,64,1,42
108,1601.1,13.8,176,-1.7999999999999847,15155,83.25000000000075,1.0000,0.79335,0.0160,64,1,43
109,1604.5,1.8,3,2.85,15158,86.10000000000075,1.0000,0.79331,0.0145,64,1,44
110,1618.6,12.6,180,-4.999999999999988,15338,81.10000000000076,1.0000,0.79086,0.0148,64,0,44
111,1626.0,5.9,64,3.799999999999999,15402,84.90000000000076,1.0000,0.78998,0.0151,64,1,45
112,1639.7,12.1,180,1.0000000000000062,15582,85.90000000000076,1.0000,0.78753,0.0141,64,0,45
113,1644.3,3.0,21,1.95,15603,87.85000000000076,1.0000,0.78724,0.0162,64,1,46
114,1658.1,12.3,180,1.0000000000000073,15783,88.85000000000078,1.0000,0.78479,0.0144,64,0,46
115,1671.8,12.1,180,5.0000000000000115,15963,93.85000000000079,1.0000,0.78233,0.0140,64,0,46
116,1684.7,11.4,144,3.8000000000000123,16107,97.6500000000008,1.0000,0.78037,0.0145,64,1,47
117,1729.9,2.7,18,6.1000000000000005,16125,103.7500000000008,1.0000,0.78012,0.0144,64,1,48
118,1733.4,1.9,5,2.75,16130,106.5000000000008,1.0000,0.78006,0.0141,64,1,49
119,1743.1,8.1,98,8.100000000000007,16228,114.6000000000008,1.0000,0.77872,0.0145,64,1,50
120,1746.8,2.1,9,2.5500000000000003,16237,117.1500000000008,1.0000,0.77860,0.0156,64,1,51
121,1751.4,3.0,23,7.850000000000002,16260,125.00000000000081,1.0000,0.77828,0.0154,64,1,52
122,1764.9,12.0,180,1.0000000000000089,16440,126.00000000000082,1.0000,0.77583,0.0137,64,0,52
123,1770.0,3.5,30,3.4999999999999996,16470,129.50000000000082,1.0000,0.77542,0.0149,64,1,53
124,1779.3,7.7,91,4.449999999999999,16561,133.9500000000008,1.0000,0.77418,0.0142,64,1,54
125,1793.0,12.1,180,5.0000000000000195,16741,138.95000000000084,1.0000,0.77172,0.0154,64,0,54
126,1806.9,12.3,180,3.0000000000000213,16921,141.95000000000087,1.0000,0.76927,0.0145,64,0,54
127,1816.8,8.4,98,6.1000000000000085,17019,148.05000000000086,1.0000,0.76793,0.0140,64,1,55
128,1826.6,8.2,96,0.20000000000000906,17115,148.25000000000088,1.0000,0.76662,0.0149,64,1,56
129,1840.3,12.2,180,7.000000000000028,17295,155.2500000000009,1.0000,0.76417,0.0147,64,0,56
130,1854.0,12.2,180,1.0000000000000013,17475,156.2500000000009,1.0000,0.76171,0.0152,64,0,56
131,1868.0,12.4,180,-2.9999999999999876,17655,153.2500000000009,1.0000,0.75926,0.0150,64,0,56
132,1878.8,9.2,117,11.149999999999945,17772,164.40000000000086,1.0000,0.75766,0.0145,64,1,57
133,1892.6,12.3,180,1.000000000000016,17952,165.4000000000009,1.0000,0.75521,0.0134,64,0,57
134,1906.8,12.7,180,-2.999999999999988,18132,162.4000000000009,1.0000,0.75276,0.0135,64,0,57
135,1963.4,12.3,180,-0.999999999999983,18312,161.40000000000092,1.0000,0.75030,0.0144,64,0,57
136,1975.5,10.5,127,2.6500000000000017,18439,164.05000000000092,1.0000,0.74857,0.0143,64,1,58
137,1983.7,6.6,75,3.2499999999999982,18514,167.30000000000092,1.0000,0.74755,0.0140,64,1,59
138,1993.2,7.9,95,6.250000000000009,18609,173.55000000000092,1.0000,0.74625,0.0139,64,1,60
139,2006.6,11.9,180,3.0000000000000293,18789,176.55000000000095,1.0000,0.74380,0.0144,64,0,60
140,2016.2,8.0,96,6.199999999999999,18885,182.75000000000094,1.0000,0.74249,0.0128,64,1,61
141,2030.1,12.3,180,0.9999999999999956,19065,183.75000000000094,1.0000,0.74003,0.0134,64,0,61
142,2039.7,8.0,95,6.250000000000013,19160,190.00000000000094,1.0000,0.73874,0.0142,64,1,62
143,2053.8,12.5,162,4.900000000000018,19322,194.90000000000094,1.0000,0.73653,0.0134,64,1,63
144,2066.0,10.7,129,-1.449999999999994,19451,193.45000000000095,1.0000,0.73477,0.0141,64,1,64
145,2079.8,12.3,180,7.000000000000015,19631,200.45000000000098,1.0000,0.73231,0.0135,64,0,64
146,2091.6,10.2,127,4.650000000000016,19758,205.100000000001,1.0000,0.73058,0.0126,64,1,65
147,2094.1,0.9,15,6.25,19773,211.350000000001,1.0000,0.73038,0.0148,64,1,66
148,2108.8,13.1,149,11.54999999999994,19922,222.90000000000094,1.0000,0.72835,0.0133,64,1,67
149,2123.7,13.3,176,10.200000000000014,20098,233.10000000000096,1.0000,0.72595,0.0412,64,1,68
150,2165.7,6.2,44,2.7999999999999994,20142,235.90000000000097,1.0000,0.72535,0.0495,64,1,69
151,2179.3,12.0,180,7.000000000000024,20322,242.900000000001,1.0000,0.72289,0.0493,64,0,69
152,2189.8,9.0,113,9.349999999999996,20435,252.250000000001,1.0000,0.72135,0.0437,64,1,70
153,2203.9,12.4,180,-3.0000000000000004,20615,249.250000000001,1.0000,0.71890,0.0401,64,0,70
154,2217.4,12.0,180,3.000000000000016,20795,252.25000000000102,1.0000,0.71644,0.0373,64,0,70
155,2229.1,10.1,125,6.750000000000002,20920,259.000000000001,1.0000,0.71474,0.0373,64,1,71
156,2238.1,7.5,88,8.60000000000001,21008,267.60000000000105,1.0000,0.71354,0.0340,64,1,72
157,2252.0,12.3,180,5.000000000000001,21188,272.60000000000105,1.0000,0.71108,0.0356,64,0,72
158,2256.4,2.8,19,4.05,21207,276.65000000000106,1.0000,0.71082,0.0336,64,1,73
159,2266.9,8.9,107,5.650000000000001,21314,282.30000000000103,1.0000,0.70936,0.0313,64,1,74
160,2270.5,2.0,7,2.6500000000000004,21321,284.950000000001,1.0000,0.70927,0.0309,64,1,75
161,2274.1,2.1,8,4.6,21329,289.55000000000103,1.0000,0.70916,0.0295,64,1,76
162,2286.3,10.6,135,8.250000000000018,21464,297.80000000000103,1.0000,0.70732,0.0323,64,1,77
163,2300.0,12.0,180,7.0000000000000195,21644,304.80000000000103,1.0000,0.70486,0.0309,64,0,77
164,2314.1,12.5,180,3.0000000000000284,21824,307.8000000000011,1.0000,0.70241,0.0300,64,0,77
165,2325.3,9.6,116,3.2000000000000113,21940,311.0000000000011,1.0000,0.70083,0.0285,64,1,78
166,2339.1,12.3,180,8.99999999999995,22120,320.000000000001,1.0000,0.69837,0.0276,64,0,78
167,2387.3,7.4,64,11.800000000000004,22184,331.80000000000103,1.0000,0.69750,0.0268,64,1,79
168,2398.2,9.2,115,13.25,22299,345.05000000000103,1.0000,0.69593,0.0271,64,1,80
169,2410.7,11.0,141,7.9500000000000215,22440,353.0000000000011,1.0000,0.69401,0.0282,64,1,81
170,2420.6,8.4,98,6.100000000000007,22538,359.1000000000011,1.0000,0.69267,0.0247,64,1,82
171,2434.2,12.0,157,11.149999999999995,22695,370.2500000000011,1.0000,0.69053,0.0250,64,1,83
172,2441.2,5.4,55,2.2499999999999987,22750,372.5000000000011,1.0000,0.68978,0.0262,64,1,84
173,2455.0,12.2,180,1.0000000000000036,22930,373.5000000000011,1.0000,0.68733,0.0244,64,0,84
174,2466.0,9.4,116,3.2000000000000006,23046,376.70000000000107,1.0000,0.68575,0.0257,64,1,85
175,2479.5,12.0,180,3.0000000000000258,23226,379.70000000000107,1.0000,0.68329,0.0247,64,0,85
176,2486.8,5.7,61,3.950000000000001,23287,383.65000000000106,1.0000,0.68246,0.0233,64,1,86
177,2496.4,8.1,99,16.04999999999997,23386,399.700000000001,1.0000,0.68111,0.0235,64,1,87
178,2508.5,10.5,134,8.300000000000018,23520,408.000000000001,1.0000,0.67928,0.0247,64,1,88
179,2522.2,12.1,180,5.000000000000027,23700,413.000000000001,1.0000,0.67683,0.0227,64,0,88
180,2525.6,1.8,4,2.8000000000000003,23704,415.80000000000103,1.0000,0.67677,0.0238,64,1,89
181,2533.9,6.8,79,9.050000000000011,23783,424.85000000000105,1.0000,0.67570,0.0235,64,1,90
182,2543.6,8.1,95,0.2500000000000009,23878,425.10000000000105,1.0000,0.67440,0.0227,64,1,91
183,2550.5,5.3,57,6.150000000000008,23935,431.2500000000011,1.0000,0.67362,0.0221,64,1,92
184,2553.9,1.8,4,4.8,23939,436.0500000000011,1.0000,0.67357,0.0190,64,1,93
185,2567.4,12.0,180,5.000000000000024,24119,441.0500000000011,1.0000,0.67111,0.0227,64,0,93
186,2623.2,11.0,145,7.750000000000012,24264,448.8000000000011,1.0000,0.66914,0.0226,64,1,94
187,2637.2,12.4,141,11.949999999999957,24405,460.750000000001,1.0000,0.66721,0.0217,64,1,95
188,2641.8,3.0,22,5.9,24427,466.650000000001,1.0000,0.66691,0.0198,64,1,96
189,2645.6,2.3,11,4.449999999999999,24438,471.100000000001,1.0000,0.66676,0.0221,64,1,97
190,2659.5,12.3,180,7.000000000000018,24618,478.100000000001,1.0000,0.66431,0.0220,64,0,97
191,2670.0,8.9,108,5.60000000000001,24726,483.700000000001,1.0000,0.66284,0.0211,64,1,98
192,2673.8,2.2,10,4.5,24736,488.200000000001,1.0000,0.66270,0.0241,64,1,99
193,2678.0,2.7,17,4.15,24753,492.350000000001,1.0000,0.66247,0.0217,64,1,100
194,2690.9,11.3,147,11.649999999999984,24900,504.00000000000097,1.0000,0.66046,0.0211,64,1,101
195,2699.9,7.5,88,0.6000000000000023,24988,504.600000000001,1.0000,0.65926,0.0214,64,1,102
196,2713.0,11.5,145,7.750000000000006,25133,512.350000000001,1.0000,0.65729,0.0208,64,1,103
197,2721.4,6.9,79,7.0500000000000025,25212,519.400000000001,1.0000,0.65621,0.0202,64,1,104
198,2726.4,3.4,27,1.6499999999999997,25239,521.050000000001,1.0000,0.65584,0.0190,64,1,105
199,2732.5,4.5,44,4.8,25283,525.8500000000009,1.0000,0.65524,0.0211,64,1,106
200,2745.7,11.7,150,7.500000000000021,25433,533.3500000000009,1.0000,0.65319,0.0205,64,1,107
201,2759.2,12.0,180,6.999999999999965,25613,540.3500000000009,1.0000,0.65074,0.0193,64,0,107
202,2773.0,12.2,180,6.999999999999928,25793,547.3500000000008,1.0000,0.64829,0.0187,64,0,107
203,2786.6,12.1,154,7.30000000000002,25947,554.6500000000009,1.0000,0.64619,0.0198,64,1,108
204,2800.3,12.1,180,6.999999999999953,26127,561.6500000000009,1.0000,0.64373,0.0185,64,0,108
205,2863.0,13.4,180,6.999999999999932,26307,568.6500000000008,1.0000,0.64128,0.0191,64,0,108
206,2874.7,10.1,121,-1.0499999999999865,26428,567.6000000000008,1.0000,0.63963,0.0189,64,1,109
207,2888.7,12.3,180,7.000000000000021,26608,574.6000000000008,1.0000,0.63717,0.0185,64,0,109
208,2902.5,12.3,180,-1.0000000000000036,26788,573.6000000000008,1.0000,0.63472,0.0178,64,0,109
209,2914.9,10.9,137,4.1500000000000155,26925,577.7500000000008,1.0000,0.63285,0.0189,64,1,110
210,2928.4,11.9,180,8.999999999999947,27105,586.7500000000008,1.0000,0.63039,0.0190,64,0,110
211,2942.1,12.0,180,10.999999999999973,27285,597.7500000000008,1.0000,0.62794,0.0193,64,0,110
212,2945.9,2.3,35,5.25,27320,603.0000000000008,1.0000,0.62746,0.0195,64,1,111
213,2956.2,8.7,82,4.900000000000008,27402,607.9000000000008,1.0000,0.62634,0.0182,64,1,112
214,2965.7,7.9,96,8.200000000000008,27498,616.1000000000008,1.0000,0.62504,0.0172,64,1,113
215,2969.3,2.1,7,4.65,27505,620.7500000000008,1.0000,0.62494,0.0177,64,1,114
216,2983.4,12.4,180,-2.999999999999995,27685,617.7500000000008,1.0000,0.62249,0.0181,64,0,114
217,2996.3,11.4,145,3.7500000000000133,27830,621.5000000000008,1.0000,0.62051,0.0182,64,1,115
218,3000.8,3.0,22,9.900000000000002,27852,631.4000000000008,1.0000,0.62021,0.0163,64,1,116
219,3014.6,12.2,180,1.0000000000000024,28032,632.4000000000008,1.0000,0.61775,0.0189,64,0,116
220,3067.8,12.0,180,3.0000000000000036,28212,635.4000000000008,1.0000,0.61530,0.0197,64,0,116
221,3071.1,1.7,2,2.9000000000000004,28214,638.3000000000008,1.0000,0.61527,0.0175,64,1,117
222,3085.1,12.5,162,6.900000000000018,28376,645.2000000000007,1.0000,0.61306,0.0176,64,1,118
223,3098.9,12.1,180,3.000000000000024,28556,648.2000000000007,1.0000,0.61061,0.0192,64,0,118
224,3103.1,2.6,39,9.05,28595,657.2500000000007,1.0000,0.61008,0.0180,64,1,119
225,3111.9,7.3,61,3.95,28656,661.2000000000007,1.0000,0.60924,0.0167,64,1,120
226,3119.6,6.1,68,5.6000000000000005,28724,666.8000000000008,1.0000,0.60832,0.0174,64,1,121
227,3130.1,8.9,110,7.5000000000000115,28834,674.3000000000008,1.0000,0.60682,0.0164,64,1,122
228,3143.5,11.9,180,10.999999999999957,29014,685.3000000000008,1.0000,0.60436,0.0200,64,0,122
229,3152.8,7.7,92,12.400000000000002,29106,697.7000000000007,1.0000,0.60311,0.0196,64,1,123
230,3156.2,1.9,5,2.75,29111,700.4500000000007,1.0000,0.60304,0.0236,64,1,124
231,3160.1,2.3,11,2.45,29122,702.9000000000008,1.0000,0.60289,0.0230,64,1,125
232,3171.7,10.0,149,7.550000000000024,29271,710.4500000000008,1.0000,0.60086,0.0186,64,1,126
233,3186.4,13.2,180,5.000000000000016,29451,715.4500000000008,1.0000,0.59840,0.0178,64,0,126
234,3189.9,1.9,5,2.75,29456,718.2000000000008,1.0000,0.59833,0.0175,64,1,127
235,3199.0,7.5,88,10.600000000000001,29544,728.8000000000009,1.0000,0.59713,0.0183,64,1,128
236,3202.3,1.8,4,2.8000000000000003,29548,731.6000000000008,1.0000,0.59708,0.0175,64,1,129
237,3208.8,4.9,52,10.400000000000006,29600,742.0000000000008,1.0000,0.59637,0.0166,64,1,130
238,3217.8,7.4,88,14.59999999999999,29688,756.6000000000008,1.0000,0.59517,0.0179,64,1,131
239,3230.6,11.3,143,13.850000000000012,29831,770.4500000000008,1.0000,0.59322,0.0187,64,1,132
240,3234.1,1.9,5,2.75,29836,773.2000000000008,1.0000,0.59315,0.0173,64,1,133
241,3241.7,6.0,66,3.6999999999999984,29902,776.9000000000009,1.0000,0.59225,0.0176,64,1,134
242,3256.8,13.5,174,10.300000000000008,30076,787.2000000000008,1.0000,0.58988,0.0382,64,1,135
243,3291.4,4.2,16,4.2,30092,791.4000000000009,1.0000,0.58966,0.0513,64,1,136
244,3302.8,9.9,122,2.899999999999999,30214,794.3000000000009,1.0000,0.58800,0.0527,64,1,137
245,3313.0,8.6,106,11.699999999999953,30320,806.0000000000008,1.0000,0.58655,0.0493,64,1,138
246,3324.7,10.2,132,16.399999999999938,30452,822.4000000000008,1.0000,0.58475,0.0455,64,1,139
247,3332.7,6.5,74,3.3000000000000007,30526,825.7000000000007,1.0000,0.58374,0.0478,64,1,140
248,3340.8,6.4,97,10.14999999999998,30623,835.8500000000007,1.0000,0.58242,0.0446,64,1,141
249,3353.0,10.7,115,15.249999999999972,30738,851.1000000000007,1.0000,0.58085,0.0469,64,1,142
250,3356.5,1.8,4,2.8000000000000003,30742,853.9000000000007,1.0000,0.58080,0.0464,64,1,143
251,3364.0,5.9,66,7.7000000000000055,30808,861.6000000000007,1.0000,0.57990,0.0411,64,1,144
252,3374.0,8.5,106,15.699999999999985,30914,877.3000000000006,1.0000,0.57845,0.0429,64,1,145
253,3377.6,2.0,7,2.6500000000000004,30921,879.9500000000006,1.0000,0.57836,0.0401,64,1,146
254,3391.2,12.0,180,5.00000000000001,31101,884.9500000000006,1.0000,0.57590,0.0395,64,0,146
255,3394.7,2.0,7,4.65,31108,889.6000000000006,1.0000,0.57581,0.0418,64,1,147
256,3408.2,11.8,180,8.99999999999994,31288,898.6000000000005,1.0000,0.57335,0.0399,64,0,147
257,3417.7,7.9,91,4.450000000000008,31379,903.0500000000005,1.0000,0.57211,0.0377,64,1,148
258,3422.1,2.9,20,8.000000000000002,31399,911.0500000000005,1.0000,0.57184,0.0393,64,1,149
259,3435.6,11.9,180,5.000000000000028,31579,916.0500000000005,1.0000,0.56938,0.0367,64,0,149
260,3441.0,3.9,36,11.199999999999996,31615,927.2500000000006,1.0000,0.56889,0.0334,64,1,150
261,3453.6,11.0,164,12.799999999999958,31779,940.0500000000005,1.0000,0.56666,0.0364,64,1,151
262,3461.7,6.5,51,6.4500000000000055,31830,946.5000000000006,1.0000,0.56596,0.0368,64,1,152
