episode,time,duration,steps,reward,steps_total,reward_total,tau,epsilon,loss,batch_size,goal,goals_total
113,1605.6,5.0,51,4.450000000000006,14783,140.8500000000008,1.0000,0.79842,0.0141,64,1,50
114,1619.6,12.3,180,-6.999999999999984,14963,133.85000000000082,1.0000,0.79597,0.0132,64,0,50
115,1633.6,12.4,180,-0.9999999999999821,15143,132.85000000000085,1.0000,0.79352,0.0136,64,0,50
116,1647.4,12.1,180,3.0000000000000093,15323,135.85000000000085,1.0000,0.79106,0.0125,64,0,50
117,1661.3,12.2,180,3.0000000000000107,15503,138.85000000000085,1.0000,0.78861,0.0132,64,0,50
118,1669.7,6.6,70,1.4999999999999982,15573,140.35000000000085,1.0000,0.78765,0.0148,64,1,51
119,1679.6,8.3,101,3.9499999999999984,15674,144.30000000000084,1.0000,0.78627,0.0127,64,1,52
120,1684.3,3.1,22,5.9,15696,150.20000000000084,1.0000,0.78597,0.0123,64,1,53
121,1698.2,12.3,180,8.999999999999961,15876,159.2000000000008,1.0000,0.78352,0.0117,64,0,53
122,1712.1,12.2,180,1.0000000000000029,16056,160.2000000000008,1.0000,0.78106,0.0129,64,0,53
123,1760.3,8.1,95,2.249999999999999,16151,162.4500000000008,1.0000,0.77977,0.0128,64,1,54
124,1776.2,14.2,180,-0.9999999999999883,16331,161.4500000000008,1.0000,0.77731,0.0123,64,0,54
125,1779.0,1.2,18,4.1,16349,165.5500000000008,1.0000,0.77707,0.0118,64,1,55
126,1794.6,14.0,180,4.999999999999987,16529,170.5500000000008,1.0000,0.77461,0.0123,64,0,55
127,1808.8,12.6,180,-2.9999999999999947,16709,167.5500000000008,1.0000,0.77216,0.0128,64,0,55
128,1817.9,7.4,86,8.70000000000001,16795,176.25000000000082,1.0000,0.77099,0.0121,64,1,56
129,1833.4,13.8,174,-1.6999999999999806,16969,174.55000000000084,1.0000,0.76861,0.0128,64,1,57
130,1837.5,2.5,14,6.300000000000001,16983,180.85000000000085,1.0000,0.76842,0.0137,64,1,58
131,1843.3,4.1,38,9.100000000000005,17021,189.95000000000084,1.0000,0.76791,0.0121,64,1,59
132,1857.3,12.4,180,1.000000000000011,17201,190.95000000000084,1.0000,0.76545,0.0121,64,0,59
133,1870.0,11.1,138,6.100000000000003,17339,197.05000000000084,1.0000,0.76357,0.0125,64,1,60
134,1877.1,5.5,54,0.3000000000000016,17393,197.35000000000085,1.0000,0.76283,0.0125,64,1,61
135,1890.7,12.0,180,5.000000000000021,17573,202.35000000000088,1.0000,0.76038,0.0121,64,0,61
136,1903.6,11.3,140,5.999999999999998,17713,208.35000000000088,1.0000,0.75847,0.0125,64,1,62
137,1917.5,12.3,180,7.000000000000024,17893,215.3500000000009,1.0000,0.75601,0.0121,64,0,62
138,1931.3,12.2,180,-0.9999999999999899,18073,214.3500000000009,1.0000,0.75356,0.0132,64,0,62
139,1971.8,5.2,29,7.550000000000001,18102,221.90000000000092,1.0000,0.75316,0.0120,64,1,63
140,1976.8,3.4,25,7.75,18127,229.65000000000092,1.0000,0.75282,0.0133,64,1,64
141,1990.6,12.2,180,-0.9999999999999899,18307,228.65000000000092,1.0000,0.75037,0.0122,64,0,64
142,2005.3,13.0,167,0.6500000000000079,18474,229.30000000000092,1.0000,0.74809,0.0124,64,1,65
143,2019.4,12.4,180,9.000000000000027,18654,238.30000000000095,1.0000,0.74564,0.0125,64,0,65
144,2033.3,12.2,180,1.0000000000000044,18834,239.30000000000095,1.0000,0.74318,0.0126,64,0,65
145,2047.5,12.5,180,-2.9999999999999867,19014,236.30000000000095,1.0000,0.74073,0.0126,64,0,65
146,2062.9,13.7,178,4.100000000000021,19192,240.40000000000097,1.0000,0.73830,0.0116,64,1,66
147,2066.5,2.0,5,2.75,19197,243.15000000000097,1.0000,0.73823,0.0141,64,1,67
148,2080.4,12.3,180,5.000000000000023,19377,248.150000000001,1.0000,0.73578,0.0115,64,0,67
149,2086.0,3.9,60,1.9999999999999991,19437,250.150000000001,1.0000,0.73496,0.0129,64,1,68
150,2101.4,13.8,180,3.0000000000000284,19617,253.15000000000103,1.0000,0.73251,0.0112,64,0,68
151,2111.8,8.8,106,5.700000000000013,19723,258.85000000000105,1.0000,0.73106,0.0122,64,1,69
152,2115.8,2.3,11,2.45,19734,261.30000000000103,1.0000,0.73091,0.0133,64,1,70
153,2129.7,12.3,180,1.0000000000000093,19914,262.30000000000103,1.0000,0.72845,0.0117,64,0,70
154,2143.2,11.9,180,5.000000000000022,20094,267.30000000000103,1.0000,0.72600,0.0365,64,0,70
155,2195.9,13.3,147,3.6499999999999986,20241,270.950000000001,1.0000,0.72400,0.0487,64,1,71
156,2209.8,12.3,180,3.0000000000000204,20421,273.950000000001,1.0000,0.72154,0.0407,64,0,71
157,2217.1,5.6,59,4.050000000000001,20480,278.000000000001,1.0000,0.72074,0.0383,64,1,72
158,2231.4,12.7,180,0.9999999999999967,20660,279.000000000001,1.0000,0.71828,0.0396,64,0,72
159,2245.4,12.4,180,1.0000000000000258,20840,280.000000000001,1.0000,0.71583,0.0347,64,0,72
160,2259.4,12.4,180,1.000000000000024,21020,281.000000000001,1.0000,0.71337,0.0324,64,0,72
161,2271.7,10.6,131,6.450000000000008,21151,287.450000000001,1.0000,0.71159,0.0287,64,1,73
162,2285.9,12.6,180,7.000000000000001,21331,294.450000000001,1.0000,0.70913,0.0287,64,0,73
163,2300.0,12.5,180,-1.0000000000000018,21511,293.450000000001,1.0000,0.70668,0.0273,64,0,73
164,2306.4,4.7,46,4.699999999999999,21557,298.150000000001,1.0000,0.70605,0.0250,64,1,74
165,2313.6,5.6,60,10.000000000000009,21617,308.150000000001,1.0000,0.70523,0.0276,64,1,75
166,2327.4,12.3,180,5.000000000000017,21797,313.150000000001,1.0000,0.70278,0.0267,64,0,75
167,2341.5,12.4,180,-4.999999999999992,21977,308.150000000001,1.0000,0.70032,0.0246,64,0,75
168,2353.9,10.8,134,8.300000000000018,22111,316.450000000001,1.0000,0.69850,0.0234,64,1,76
169,2411.8,14.0,180,-2.9999999999999996,22291,313.450000000001,1.0000,0.69604,0.0237,64,0,76
170,2425.8,12.4,180,3.0000000000000258,22471,316.450000000001,1.0000,0.69359,0.0227,64,0,76
171,2439.9,12.5,180,-2.9999999999999996,22651,313.450000000001,1.0000,0.69113,0.0225,64,0,76
172,2453.8,12.3,180,5.000000000000013,22831,318.450000000001,1.0000,0.68868,0.0222,64,0,76
173,2468.1,12.7,180,-4.999999999999992,23011,313.450000000001,1.0000,0.68622,0.0214,64,0,76
174,2482.1,12.4,180,3.0000000000000018,23191,316.450000000001,1.0000,0.68377,0.0198,64,0,76
175,2496.2,12.4,180,5.000000000000003,23371,321.450000000001,1.0000,0.68131,0.0212,64,0,76
176,2509.9,12.0,180,5.000000000000014,23551,326.450000000001,1.0000,0.67886,0.0202,64,0,76
177,2523.9,12.5,180,5.000000000000023,23731,331.450000000001,1.0000,0.67640,0.0191,64,0,76
178,2532.4,6.8,74,-0.6999999999999948,23805,330.750000000001,1.0000,0.67540,0.0203,64,1,77
179,2546.4,12.3,180,-0.9999999999999959,23985,329.750000000001,1.0000,0.67294,0.0190,64,0,77
180,2556.7,8.4,102,11.899999999999967,24087,341.650000000001,1.0000,0.67155,0.0189,64,1,78
181,2608.0,11.5,119,5.050000000000003,24206,346.700000000001,1.0000,0.66993,0.0185,64,1,79
182,2614.1,4.5,70,11.500000000000007,24276,358.200000000001,1.0000,0.66897,0.0190,64,1,80
183,2629.8,14.0,180,3.000000000000006,24456,361.200000000001,1.0000,0.66652,0.0184,64,0,80
184,2644.0,12.6,180,-2.999999999999978,24636,358.200000000001,1.0000,0.66406,0.0180,64,0,80
185,2657.9,12.3,180,3.0000000000000075,24816,361.200000000001,1.0000,0.66161,0.0178,64,0,80
186,2671.7,12.1,154,3.3000000000000185,24970,364.500000000001,1.0000,0.65951,0.0174,64,1,81
187,2681.2,7.9,89,4.55,25059,369.05000000000103,1.0000,0.65829,0.0166,64,1,82
188,2689.8,7.0,80,11.000000000000007,25139,380.05000000000103,1.0000,0.65720,0.0185,64,1,83
189,2704.2,12.6,180,-4.999999999999984,25319,375.05000000000103,1.0000,0.65475,0.0159,64,0,83
190,2718.0,12.2,180,1.000000000000008,25499,376.05000000000103,1.0000,0.65229,0.0166,64,0,83
191,2731.8,12.2,180,5.000000000000027,25679,381.05000000000103,1.0000,0.64984,0.0163,64,0,83
192,2735.5,2.0,5,2.75,25684,383.80000000000103,1.0000,0.64977,0.0166,64,1,84
193,2749.7,12.6,180,-2.999999999999991,25864,380.80000000000103,1.0000,0.64732,0.0176,64,0,84
194,2763.9,12.5,180,-0.9999999999999988,26044,379.80000000000103,1.0000,0.64486,0.0166,64,0,84
195,2806.9,3.6,5,4.75,26049,384.55000000000103,1.0000,0.64479,0.0131,64,1,85
196,2811.1,2.6,14,4.3,26063,388.85000000000105,1.0000,0.64460,0.0163,64,1,86
197,2825.1,12.3,180,1.0000000000000027,26243,389.85000000000105,1.0000,0.64215,0.0163,64,0,86
198,2839.0,12.3,180,-2.999999999999995,26423,386.85000000000105,1.0000,0.63969,0.0161,64,0,86
199,2851.0,10.4,129,6.549999999999999,26552,393.40000000000106,1.0000,0.63794,0.0150,64,1,87
200,2858.2,5.5,57,4.15,26609,397.55000000000103,1.0000,0.63716,0.0167,64,1,88
201,2867.2,7.4,85,12.749999999999986,26694,410.30000000000103,1.0000,0.63600,0.0155,64,1,89
202,2881.2,12.4,180,3.000000000000008,26874,413.30000000000103,1.0000,0.63354,0.0155,64,0,89
203,2894.3,11.4,147,11.65000000000001,27021,424.95000000000107,1.0000,0.63154,0.0159,64,1,90
204,2908.0,12.1,180,5.000000000000031,27201,429.9500000000011,1.0000,0.62909,0.0161,64,0,90
205,2922.0,12.4,180,3.0000000000000266,27381,432.9500000000011,1.0000,0.62663,0.0146,64,0,90
206,2930.2,6.6,70,3.5000000000000053,27451,436.4500000000011,1.0000,0.62568,0.0147,64,1,91
207,2944.5,12.5,180,-0.9999999999999928,27631,435.4500000000011,1.0000,0.62322,0.0153,64,0,91
208,2958.4,12.3,180,8.999999999999988,27811,444.4500000000011,1.0000,0.62077,0.0154,64,0,91
209,2972.4,12.5,180,3.0000000000000258,27991,447.4500000000011,1.0000,0.61831,0.0148,64,0,91
210,2986.2,12.1,180,8.999999999999957,28171,456.45000000000107,1.0000,0.61586,0.0145,64,0,91
211,3045.8,15.1,172,8.400000000000013,28343,464.8500000000011,1.0000,0.61351,0.0139,64,1,92
212,3055.0,7.5,87,10.650000000000002,28430,475.5000000000011,1.0000,0.61233,0.0148,64,1,93
213,3059.7,3.0,21,3.9499999999999993,28451,479.45000000000107,1.0000,0.61204,0.0148,64,1,94
214,3073.5,12.2,180,7.000000000000028,28631,486.45000000000107,1.0000,0.60958,0.0152,64,0,94
215,3084.8,9.6,118,11.099999999999994,28749,497.5500000000011,1.0000,0.60798,0.0141,64,1,95
216,3097.2,10.8,135,2.2500000000000004,28884,499.8000000000011,1.0000,0.60613,0.0142,64,1,96
217,3111.2,12.2,180,5.000000000000022,29064,504.8000000000011,1.0000,0.60368,0.0148,64,0,96
218,3125.0,12.2,180,3.000000000000022,29244,507.8000000000011,1.0000,0.60123,0.0141,64,0,96
219,3129.0,2.4,11,2.45,29255,510.2500000000011,1.0000,0.60108,0.0158,64,1,97
220,3137.1,6.5,94,8.3,29349,518.5500000000011,1.0000,0.59979,0.0149,64,1,98
221,3144.9,6.1,44,10.800000000000004,29393,529.350000000001,1.0000,0.59919,0.0153,64,1,99
222,3151.1,4.6,44,4.799999999999999,29437,534.150000000001,1.0000,0.59859,0.0150,64,1,100
223,3158.4,5.7,62,9.90000000000001,29499,544.050000000001,1.0000,0.59775,0.0137,64,1,101
224,3171.8,11.7,148,9.600000000000009,29647,553.650000000001,1.0000,0.59573,0.0143,64,1,102
225,3185.8,12.4,180,3.0000000000000115,29827,556.650000000001,1.0000,0.59328,0.0141,64,0,102
226,3199.8,12.4,180,6.999999999999992,30007,563.650000000001,1.0000,0.59082,0.0184,64,0,102
227,3250.0,13.6,180,7.000000000000018,30187,570.650000000001,1.0000,0.58837,0.0553,64,0,102
228,3257.3,5.7,60,8.000000000000004,30247,578.650000000001,1.0000,0.58755,0.0456,64,1,103
229,3261.1,2.1,8,2.6,30255,581.250000000001,1.0000,0.58744,0.0588,64,1,104
230,3275.0,12.2,180,6.999999999999987,30435,588.250000000001,1.0000,0.58498,0.0484,64,0,104
231,3288.6,12.0,180,6.999999999999937,30615,595.2500000000009,1.0000,0.58253,0.0434,64,0,104
232,3295.1,4.8,48,12.599999999999984,30663,607.8500000000009,1.0000,0.58188,0.0425,64,1,105
233,3303.4,6.8,75,5.249999999999998,30738,613.1000000000009,1.0000,0.58085,0.0419,64,1,106
234,3314.6,9.6,115,5.250000000000005,30853,618.3500000000009,1.0000,0.57928,0.0398,64,1,107
235,3319.0,2.8,18,8.100000000000001,30871,626.450000000001,1.0000,0.57904,0.0367,64,1,108
236,3326.6,5.9,61,5.950000000000001,30932,632.400000000001,1.0000,0.57821,0.0404,64,1,109
237,3333.1,4.9,51,14.449999999999992,30983,646.850000000001,1.0000,0.57751,0.0375,64,1,110
238,3337.5,2.8,18,8.100000000000001,31001,654.9500000000011,1.0000,0.57727,0.0401,64,1,111
239,3348.5,9.3,117,11.14999999999996,31118,666.100000000001,1.0000,0.57567,0.0383,64,1,112
240,3363.0,12.9,168,12.599999999999945,31286,678.700000000001,1.0000,0.57338,0.0367,64,1,113
241,3376.6,11.9,180,10.999999999999908,31466,689.7000000000008,1.0000,0.57093,0.0359,64,0,113
242,3382.0,3.8,34,5.3000000000000025,31500,695.0000000000008,1.0000,0.57046,0.0323,64,1,114
243,3391.7,8.1,94,8.300000000000008,31594,703.3000000000008,1.0000,0.56918,0.0364,64,1,115
244,3397.6,4.3,40,7.0000000000000036,31634,710.3000000000008,1.0000,0.56863,0.0318,64,1,116
245,3401.1,1.9,4,2.8000000000000003,31638,713.1000000000007,1.0000,0.56858,0.0359,64,1,117
246,3411.4,8.7,104,11.800000000000011,31742,724.9000000000008,1.0000,0.56716,0.0332,64,1,118
247,3417.4,4.4,38,5.100000000000003,31780,730.0000000000008,1.0000,0.56664,0.0349,64,1,119
248,3427.1,8.0,94,6.300000000000008,31874,736.3000000000008,1.0000,0.56536,0.0344,64,1,120
249,3439.3,10.5,131,12.45000000000001,32005,748.7500000000008,1.0000,0.56358,0.0328,64,1,121
250,3495.2,12.5,180,3.0000000000000195,32185,751.7500000000008,1.0000,0.56112,0.0319,64,0,121
251,3500.4,3.6,30,5.500000000000004,32215,757.2500000000008,1.0000,0.56071,0.0307,64,1,122
252,3506.6,4.5,41,4.950000000000001,32256,762.2000000000008,1.0000,0.56015,0.0315,64,1,123
253,3519.5,11.3,145,13.749999999999915,32401,775.9500000000007,1.0000,0.55818,0.0315,64,1,124
254,3525.6,4.5,44,10.799999999999997,32445,786.7500000000007,1.0000,0.55758,0.0314,64,1,125
255,3530.4,3.2,24,5.8000000000000025,32469,792.5500000000006,1.0000,0.55725,0.0294,64,1,126
256,3544.2,12.2,180,3.00000000000003,32649,795.5500000000006,1.0000,0.55479,0.0305,64,0,126
257,3558.0,12.2,180,1.0000000000000138,32829,796.5500000000006,1.0000,0.55234,0.0286,64,0,126
258,3572.3,12.6,180,5.000000000000003,33009,801.5500000000006,1.0000,0.54988,0.0271,64,0,126
259,3586.3,12.4,180,1.0000000000000098,33189,802.5500000000006,1.0000,0.54743,0.0291,64,0,126
260,3589.9,1.9,3,2.85,33192,805.4000000000007,1.0000,0.54739,0.0242,64,1,127
261,3595.6,4.2,37,3.1499999999999995,33229,808.5500000000006,1.0000,0.54688,0.0266,64,1,128
262,3606.6,9.4,115,9.25000000000001,33344,817.8000000000006,1.0000,0.54532,0.0293,64,1,129
263,3620.4,12.2,180,4.999999999999994,33524,822.8000000000006,1.0000,0.54286,0.0278,64,0,129
