episode,time,duration,steps,reward,steps_total,reward_total,tau,epsilon,loss,batch_size,goal,goals_total
1,49.8,3.8,59,0.05000000000000249,59,0.05000000000000249,1.0000,0.99921,0.0000,64,1,1
2,60.7,9.4,180,-23.000000000000085,239,-22.95000000000008,1.0000,0.99675,0.1536,64,0,1
3,64.8,2.4,12,2.4000000000000004,251,-20.550000000000082,1.0000,0.99659,0.1866,64,1,2
4,78.5,12.1,180,-21.000000000000085,431,-41.55000000000017,1.0000,0.99414,0.1132,64,0,2
5,83.3,3.1,24,1.7999999999999998,455,-39.75000000000017,1.0000,0.99381,0.0711,64,1,3
6,97.1,12.2,180,-21.000000000000068,635,-60.75000000000024,1.0000,0.99135,0.0743,64,0,3
7,111.2,12.5,180,-17.000000000000046,815,-77.75000000000028,1.0000,0.98890,0.0482,64,0,3
8,125.1,12.3,180,-21.000000000000057,995,-98.75000000000034,1.0000,0.98645,0.0395,64,0,3
9,139.0,12.3,180,-19.0000000000001,1175,-117.75000000000044,1.0000,0.98399,0.0369,64,0,3
10,142.8,2.2,9,2.5500000000000003,1184,-115.20000000000044,1.0000,0.98387,0.0298,64,1,4
11,156.7,12.2,180,-17.000000000000096,1364,-132.20000000000053,1.0000,0.98141,0.0316,64,0,4
12,170.7,12.4,180,-17.00000000000002,1544,-149.20000000000056,1.0000,0.97896,0.0295,64,0,4
13,184.6,12.3,180,-21.00000000000009,1724,-170.20000000000064,1.0000,0.97650,0.0283,64,0,4
14,198.8,12.6,180,-17.00000000000002,1904,-187.20000000000067,1.0000,0.97405,0.0256,64,0,4
15,213.2,12.8,180,-13.000000000000039,2084,-200.2000000000007,1.0000,0.97160,0.0240,64,0,4
16,253.6,3.5,28,-0.39999999999999813,2112,-200.6000000000007,1.0000,0.97121,0.0217,64,1,5
17,267.6,12.4,180,-19.000000000000092,2292,-219.6000000000008,1.0000,0.96876,0.0227,64,0,5
